*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb16.csv
*  version    : 1.0
*  date       : 27-May-2015 09:22:33
*  created by : J.G.Wesseling
*  module     : starb16
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 4.0446797171E-02, 1.0000000000E-16
-7.9432823472E+06, 4.0634556215E-02, 3.2036936192E-16
-6.3095734448E+06, 4.0844128482E-02, 1.0243249102E-15
-5.0118723363E+06, 4.1097327196E-02, 3.2620908793E-15
-3.9810717055E+06, 4.1415965580E-02, 1.0326703864E-14
-3.1622776602E+06, 4.1821856858E-02, 3.2431759991E-14
-2.5118864315E+06, 4.2336814254E-02, 1.0084589409E-13
-1.9952623150E+06, 4.2982650991E-02, 3.0985650285E-13
-1.5848931925E+06, 4.3781180292E-02, 9.3888733737E-13
-1.2589254118E+06, 4.4754215381E-02, 2.7999650035E-12
-1.0000000000E+06, 4.5923569481E-02, 8.2018866070E-12
-7.9432823472E+05, 4.7311055816E-02, 2.3552268106E-11
-6.3095734448E+05, 4.8938487609E-02, 6.6167589276E-11
-5.0118723363E+05, 5.0827678085E-02, 1.8150444668E-10
-3.9810717055E+05, 5.3000440465E-02, 4.8517050404E-10
-3.1622776602E+05, 5.5478587974E-02, 1.2612537082E-09
-2.5118864315E+05, 5.8283933836E-02, 3.1823449218E-09
-1.9952623150E+05, 6.1438291273E-02, 7.7779393342E-09
-1.5848931925E+05, 6.4963473509E-02, 1.8377657114E-08
-1.2589254118E+05, 6.8881293768E-02, 4.1894769922E-08
-1.0000000000E+05, 7.3213565274E-02, 9.1962195164E-08
-7.9432823472E+04, 7.7982101249E-02, 1.9398783019E-07
-6.3095734448E+04, 8.3208714917E-02, 3.9245607783E-07
-5.0118723363E+04, 8.8915219501E-02, 7.5996717243E-07
-3.9810717055E+04, 9.5123428226E-02, 1.4057936851E-06
-3.1622776602E+04, 1.0185515431E-01, 2.4791745599E-06
-2.5118864315E+04, 1.0913221099E-01, 4.1599409946E-06
-1.9952623150E+04, 1.1697641148E-01, 6.6282298675E-06
-1.5848931925E+04, 1.2540956900E-01, 1.0008616783E-05
-1.5488166189E+04, 1.2628611719E-01, 1.0398125972E-05
-1.5135612484E+04, 1.2716879491E-01, 1.0796754909E-05
-1.4791083882E+04, 1.2805762395E-01, 1.1204376694E-05
-1.4454397707E+04, 1.2895262614E-01, 1.1620841733E-05
-1.4125375446E+04, 1.2985382328E-01, 1.2045977106E-05
-1.3803842646E+04, 1.3076123718E-01, 1.2479586001E-05
-1.3489628826E+04, 1.3167488968E-01, 1.2921447181E-05
-1.3182567386E+04, 1.3259480256E-01, 1.3371314521E-05
-1.2882495517E+04, 1.3352099766E-01, 1.3828916597E-05
-1.2589254118E+04, 1.3445349677E-01, 1.4293956341E-05
-1.2302687708E+04, 1.3539232172E-01, 1.4766110765E-05
-1.2022644346E+04, 1.3633749432E-01, 1.5245030761E-05
-1.1748975549E+04, 1.3728903638E-01, 1.5730340968E-05
-1.1481536215E+04, 1.3824696972E-01, 1.6221639732E-05
-1.1220184543E+04, 1.3921131614E-01, 1.6718581071E-05
-1.0964781961E+04, 1.4018209746E-01, 1.7221134798E-05
-1.0715193052E+04, 1.4115933550E-01, 1.7729378128E-05
-1.0471285481E+04, 1.4214305777E-01, 1.8243422814E-05
-1.0232929923E+04, 1.4313344788E-01, 1.8763416875E-05
-1.0000000000E+04, 1.4413086080E-01, 1.9289546322E-05
-9.7723722096E+03, 1.4513566024E-01, 1.9822036876E-05
-9.5499258602E+03, 1.4614820992E-01, 2.0361155713E-05
-9.3325430080E+03, 1.4716887357E-01, 2.0907213227E-05
-9.1201083936E+03, 1.4819801491E-01, 2.1460564837E-05
-8.9125093813E+03, 1.4923599766E-01, 2.2021612852E-05
-8.7096358996E+03, 1.5028318554E-01, 2.2590808399E-05
-8.5113803820E+03, 1.5133994226E-01, 2.3168653451E-05
-8.3176377110E+03, 1.5240663156E-01, 2.3755702957E-05
-8.1283051616E+03, 1.5348361715E-01, 2.4352567103E-05
-7.9432823472E+03, 1.5457126275E-01, 2.4959913722E-05
-7.7624711663E+03, 1.5566993209E-01, 2.5578470881E-05
-7.5857757503E+03, 1.5677998888E-01, 2.6209029667E-05
-7.4131024130E+03, 1.5790179685E-01, 2.6852447200E-05
-7.2443596008E+03, 1.5903571971E-01, 2.7509649905E-05
-7.0794578438E+03, 1.6018212119E-01, 2.8181636591E-05
-6.9183097092E+03, 1.6134136501E-01, 2.8869331538E-05
-6.7608297539E+03, 1.6251381489E-01, 2.9573351551E-05
-6.6069344801E+03, 1.6369983454E-01, 3.0294290296E-05
-6.4565422903E+03, 1.6489978770E-01, 3.1032771027E-05
-6.3095734448E+03, 1.6611403808E-01, 3.1789448048E-05
-6.1659500186E+03, 1.6734294941E-01, 3.2565008257E-05
-6.0255958607E+03, 1.6858688540E-01, 3.3360172776E-05
-5.8884365536E+03, 1.6984620977E-01, 3.4175698676E-05
-5.7543993734E+03, 1.7112128625E-01, 3.5012380799E-05
-5.6234132519E+03, 1.7241247855E-01, 3.5871053687E-05
-5.4954087386E+03, 1.7372015041E-01, 3.6752593630E-05
-5.3703179637E+03, 1.7504466553E-01, 3.7657920822E-05
-5.2480746025E+03, 1.7638638764E-01, 3.8588001663E-05
-5.1286138399E+03, 1.7774568046E-01, 3.9543851184E-05
-5.0118723363E+03, 1.7912290771E-01, 4.0526535632E-05
-4.8977881937E+03, 1.8051843312E-01, 4.1537175204E-05
-4.7863009232E+03, 1.8193262040E-01, 4.2576946955E-05
-4.6773514129E+03, 1.8336583327E-01, 4.3647087882E-05
-4.5708818961E+03, 1.8481843546E-01, 4.4748898208E-05
-4.4668359215E+03, 1.8629079068E-01, 4.5883744862E-05
-4.3651583224E+03, 1.8778326266E-01, 4.7053065191E-05
-4.2657951880E+03, 1.8929621512E-01, 4.8258370901E-05
-4.1686938347E+03, 1.9083001177E-01, 4.9501252251E-05
-4.0738027780E+03, 1.9238501635E-01, 5.0783382525E-05
-3.9810717055E+03, 1.9396159257E-01, 5.2106522784E-05
-3.8904514499E+03, 1.9556010414E-01, 5.3472526943E-05
-3.8018939632E+03, 1.9718091481E-01, 5.4883347163E-05
-3.7153522910E+03, 1.9882438827E-01, 5.6341039623E-05
-3.6307805477E+03, 2.0049088826E-01, 5.7847770654E-05
-3.5481338923E+03, 2.0218077849E-01, 5.9405823304E-05
-3.4673685045E+03, 2.0389442269E-01, 6.1017604330E-05
-3.3884415614E+03, 2.0563218458E-01, 6.2685651676E-05
-3.3113112148E+03, 2.0739442787E-01, 6.4412642456E-05
-3.2359365693E+03, 2.0918151629E-01, 6.6201401486E-05
-3.1622776602E+03, 2.1099381356E-01, 6.8054910404E-05
-3.0902954325E+03, 2.1283168341E-01, 6.9976317431E-05
-3.0199517204E+03, 2.1469548954E-01, 7.1968947808E-05
-2.9512092267E+03, 2.1658559569E-01, 7.4036314970E-05
-2.8840315031E+03, 2.1850236557E-01, 7.6182132508E-05
-2.8183829313E+03, 2.2044616291E-01, 7.8410326992E-05
-2.7542287033E+03, 2.2241735142E-01, 8.0725051704E-05
-2.6915348039E+03, 2.2441629482E-01, 8.3130701365E-05
-2.6302679919E+03, 2.2644335685E-01, 8.5631927932E-05
-2.5703957828E+03, 2.2849890121E-01, 8.8233657545E-05
