*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro16.csv
*  version    : 1.0
*  date       : 27-May-2015 09:21:23
*  created by : J.G.Wesseling
*  module     : staro16
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 6.7424501795E-02, 1.0000000000E-16
-7.9432823472E+06, 6.7608174369E-02, 3.2455063521E-16
-6.3095734448E+06, 6.7822205423E-02, 1.0509533146E-15
-5.0118723363E+06, 6.8096953439E-02, 3.3878282079E-15
-3.9810717055E+06, 6.8462776899E-02, 1.0847129554E-14
-3.1622776602E+06, 6.8950034283E-02, 3.4417733234E-14
-2.5118864315E+06, 6.9589084072E-02, 1.0797971769E-13
-1.9952623150E+06, 7.0410284748E-02, 3.3420511717E-13
-1.5848931925E+06, 7.1443994791E-02, 1.0181540293E-12
-1.2589254118E+06, 7.2720572683E-02, 3.0462241161E-12
-1.0000000000E+06, 7.4270376904E-02, 8.9305189380E-12
-7.9432823472E+05, 7.6123765936E-02, 2.5596259999E-11
-6.3095734448E+05, 7.8311098260E-02, 7.1561560249E-11
-5.0118723363E+05, 8.0862732357E-02, 1.9471753224E-10
-3.9810717055E+05, 8.3809026708E-02, 5.1448270303E-10
-3.1622776602E+05, 8.7180339793E-02, 1.3170293778E-09
-2.5118864315E+05, 9.1007030095E-02, 3.2590994037E-09
-1.9952623150E+05, 9.5319456094E-02, 7.7784973582E-09
-1.5848931925E+05, 1.0014797627E-01, 1.7865215739E-08
-1.2589254118E+05, 1.0552294911E-01, 3.9396149219E-08
-1.0000000000E+05, 1.1147473308E-01, 8.3224411311E-08
-7.9432823472E+04, 1.1803368668E-01, 1.6804192068E-07
-6.3095734448E+04, 1.2523016838E-01, 3.2357352926E-07
-5.0118723363E+04, 1.3309453667E-01, 5.9336895342E-07
-3.9810717055E+04, 1.4165715002E-01, 1.0389295597E-06
-3.1622776602E+04, 1.5094836691E-01, 1.7431554373E-06
-2.5118864315E+04, 1.6099854583E-01, 2.8128990332E-06
-1.9952623150E+04, 1.7183804526E-01, 4.3814663301E-06
-1.5848931925E+04, 1.8349722368E-01, 6.6116736455E-06
-1.5488166189E+04, 1.8470939267E-01, 6.8783436017E-06
-1.5135612484E+04, 1.8593009239E-01, 7.1537863109E-06
-1.4791083882E+04, 1.8715935320E-01, 7.4382244163E-06
-1.4454397707E+04, 1.8839720546E-01, 7.7318850326E-06
-1.4125375446E+04, 1.8964367953E-01, 8.0349998751E-06
-1.3803842646E+04, 1.9089880577E-01, 8.3478053955E-06
-1.3489628826E+04, 1.9216261454E-01, 8.6705429256E-06
-1.3182567386E+04, 1.9343513618E-01, 9.0034588288E-06
-1.2882495517E+04, 1.9471640107E-01, 9.3468046601E-06
-1.2589254118E+04, 1.9600643957E-01, 9.7008373345E-06
-1.2302687708E+04, 1.9730528202E-01, 1.0065819304E-05
-1.2022644346E+04, 1.9861295879E-01, 1.0442018747E-05
-1.1748975549E+04, 1.9992950023E-01, 1.0829709760E-05
-1.1481536215E+04, 2.0125493671E-01, 1.1229172569E-05
-1.1220184543E+04, 2.0258929859E-01, 1.1640693745E-05
-1.0964781961E+04, 2.0393261621E-01, 1.2064566431E-05
-1.0715193052E+04, 2.0528491995E-01, 1.2501090586E-05
-1.0471285481E+04, 2.0664624015E-01, 1.2950573231E-05
-1.0232929923E+04, 2.0801660719E-01, 1.3413328718E-05
-1.0000000000E+04, 2.0939605140E-01, 1.3889679002E-05
-9.7723722096E+03, 2.1078460317E-01, 1.4379953938E-05
-9.5499258602E+03, 2.1218229283E-01, 1.4884491576E-05
-9.3325430080E+03, 2.1358915076E-01, 1.5403638490E-05
-9.1201083936E+03, 2.1500520731E-01, 1.5937750101E-05
-8.9125093813E+03, 2.1643049283E-01, 1.6487191037E-05
-8.7096358996E+03, 2.1786503769E-01, 1.7052335488E-05
-8.5113803820E+03, 2.1930887225E-01, 1.7633567596E-05
-8.3176377110E+03, 2.2076202686E-01, 1.8231281852E-05
-8.1283051616E+03, 2.2222453188E-01, 1.8845883513E-05
-7.9432823472E+03, 2.2369641768E-01, 1.9477789041E-05
-7.7624711663E+03, 2.2517771460E-01, 2.0127426561E-05
-7.5857757503E+03, 2.2666845301E-01, 2.0795236334E-05
-7.4131024130E+03, 2.2816866326E-01, 2.1481671261E-05
-7.2443596008E+03, 2.2967837572E-01, 2.2187197402E-05
-7.0794578438E+03, 2.3119762075E-01, 2.2912294520E-05
-6.9183097092E+03, 2.3272642869E-01, 2.3657456651E-05
-6.7608297539E+03, 2.3426482992E-01, 2.4423192696E-05
-6.6069344801E+03, 2.3581285478E-01, 2.5210027044E-05
-6.4565422903E+03, 2.3737053364E-01, 2.6018500218E-05
-6.3095734448E+03, 2.3893789686E-01, 2.6849169551E-05
-6.1659500186E+03, 2.4051497479E-01, 2.7702609892E-05
-6.0255958607E+03, 2.4210179779E-01, 2.8579414346E-05
-5.8884365536E+03, 2.4369839623E-01, 2.9480195040E-05
-5.7543993734E+03, 2.4530480045E-01, 3.0405583928E-05
-5.6234132519E+03, 2.4692104082E-01, 3.1356233632E-05
-5.4954087386E+03, 2.4854714770E-01, 3.2332818316E-05
-5.3703179637E+03, 2.5018315144E-01, 3.3336034603E-05
-5.2480746025E+03, 2.5182908240E-01, 3.4366602527E-05
-5.1286138399E+03, 2.5348497095E-01, 3.5425266536E-05
-5.0118723363E+03, 2.5515084744E-01, 3.6512796529E-05
-4.8977881937E+03, 2.5682674222E-01, 3.7629988949E-05
-4.7863009232E+03, 2.5851268567E-01, 3.8777667918E-05
-4.6773514129E+03, 2.6020870813E-01, 3.9956686425E-05
-4.5708818961E+03, 2.6191483996E-01, 4.1167927566E-05
-4.4668359215E+03, 2.6363111153E-01, 4.2412305847E-05
