*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro17.csv
*  version    : 1.0
*  date       : 27-May-2015 09:21:29
*  created by : J.G.Wesseling
*  module     : staro17
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 6.3166385784E-02, 6.0668040952E-09
-7.9432823472E+06, 6.3958676494E-02, 7.7807824924E-09
-6.3095734448E+06, 6.4784833293E-02, 9.9806768155E-09
-5.0118723363E+06, 6.5678722268E-02, 1.2806885864E-08
-3.9810717055E+06, 6.6674209507E-02, 1.6441723017E-08
-3.1622776602E+06, 6.7805161099E-02, 2.1122473444E-08
-2.5118864315E+06, 6.9105443132E-02, 2.7158719432E-08
-1.9952623150E+06, 7.0608921693E-02, 3.4955401042E-08
-1.5848931925E+06, 7.2349462871E-02, 4.5043609905E-08
-1.2589254118E+06, 7.4360932755E-02, 5.8121846248E-08
-1.0000000000E+06, 7.6677197431E-02, 7.5111483744E-08
-7.9432823472E+05, 7.9332122989E-02, 9.7231597728E-08
-6.3095734448E+05, 8.2359575517E-02, 1.2610028231E-07
-5.0118723363E+05, 8.5793421102E-02, 1.6387234372E-07
-3.9810717055E+05, 8.9667525833E-02, 2.1342714509E-07
-3.1622776602E+05, 9.4015755798E-02, 2.7862587345E-07
-2.5118864315E+05, 9.8871977085E-02, 3.6466530264E-07
-1.9952623150E+05, 1.0427005578E-01, 4.7856625142E-07
-1.5848931925E+05, 1.1024385798E-01, 6.2985087226E-07
-1.2589254118E+05, 1.1682724976E-01, 8.3148583649E-07
-1.0000000000E+05, 1.2405409722E-01, 1.1012016289E-06
-7.9432823472E+04, 1.3195826644E-01, 1.4633463110E-06
-6.3095734448E+04, 1.4057362351E-01, 1.9515023826E-06
-5.0118723363E+04, 1.4993403451E-01, 2.6121984390E-06
-3.9810717055E+04, 1.6007336555E-01, 3.5101992606E-06
-3.1622776602E+04, 1.7102548270E-01, 4.7360831051E-06
-2.5118864315E+04, 1.8282425206E-01, 6.4171503081E-06
-1.9952623150E+04, 1.9550353970E-01, 8.7332094636E-06
-1.5848931925E+04, 2.0909721173E-01, 1.1939543529E-05
-1.5488166189E+04, 2.1050817392E-01, 1.2321992903E-05
-1.5135612484E+04, 2.1192865248E-01, 1.2717297025E-05
-1.4791083882E+04, 2.1335868127E-01, 1.3125908667E-05
-1.4454397707E+04, 2.1479829417E-01, 1.3548297279E-05
-1.4125375446E+04, 2.1624752504E-01, 1.3984949630E-05
-1.3803842646E+04, 2.1770640774E-01, 1.4436370473E-05
-1.3489628826E+04, 2.1917497614E-01, 1.4903083238E-05
-1.3182567386E+04, 2.2065326412E-01, 1.5385630757E-05
-1.2882495517E+04, 2.2214130552E-01, 1.5884576010E-05
-1.2589254118E+04, 2.2363913422E-01, 1.6400502906E-05
-1.2302687708E+04, 2.2514678409E-01, 1.6934017098E-05
-1.2022644346E+04, 2.2666428899E-01, 1.7485746821E-05
-1.1748975549E+04, 2.2819168279E-01, 1.8056343778E-05
-1.1481536215E+04, 2.2972899936E-01, 1.8646484048E-05
-1.1220184543E+04, 2.3127627255E-01, 1.9256869042E-05
-1.0964781961E+04, 2.3283353624E-01, 1.9888226488E-05
-1.0715193052E+04, 2.3440082429E-01, 2.0541311467E-05
-1.0471285481E+04, 2.3597817057E-01, 2.1216907479E-05
-1.0232929923E+04, 2.3756560894E-01, 2.1915827563E-05
-1.0000000000E+04, 2.3916317327E-01, 2.2638915457E-05
-9.7723722096E+03, 2.4077089743E-01, 2.3387046807E-05
-9.5499258602E+03, 2.4238881529E-01, 2.4161130424E-05
-9.3325430080E+03, 2.4401696070E-01, 2.4962109597E-05
-9.1201083936E+03, 2.4565536753E-01, 2.5790963453E-05
-8.9125093813E+03, 2.4730406966E-01, 2.6648708382E-05
-8.7096358996E+03, 2.4896310094E-01, 2.7536399511E-05
-8.5113803820E+03, 2.5063249525E-01, 2.8455132244E-05
-8.3176377110E+03, 2.5231228645E-01, 2.9406043869E-05
-8.1283051616E+03, 2.5400250840E-01, 3.0390315224E-05
-7.9432823472E+03, 2.5570319497E-01, 3.1409172437E-05
-7.7624711663E+03, 2.5741438003E-01, 3.2463888735E-05
-7.5857757503E+03, 2.5913609744E-01, 3.3555786336E-05
-7.4131024130E+03, 2.6086838107E-01, 3.4686238408E-05
-7.2443596008E+03, 2.6261126479E-01, 3.5856671117E-05
-7.0794578438E+03, 2.6436478246E-01, 3.7068565762E-05
-6.9183097092E+03, 2.6612896795E-01, 3.8323460996E-05
-6.7608297539E+03, 2.6790385512E-01, 3.9622955138E-05
-6.6069344801E+03, 2.6968947784E-01, 4.0968708589E-05
-6.4565422903E+03, 2.7148586998E-01, 4.2362446340E-05
-6.3095734448E+03, 2.7329306539E-01, 4.3805960597E-05
-6.1659500186E+03, 2.7511109796E-01, 4.5301113507E-05
-6.0255958607E+03, 2.7694000154E-01, 4.6849840004E-05
-5.8884365536E+03, 2.7877981001E-01, 4.8454150772E-05
-5.7543993734E+03, 2.8063055721E-01, 5.0116135338E-05
-5.6234132519E+03, 2.8249227703E-01, 5.1837965294E-05
-5.4954087386E+03, 2.8436500333E-01, 5.3621897653E-05
-5.3703179637E+03, 2.8624876998E-01, 5.5470278353E-05
-5.2480746025E+03, 2.8814361083E-01, 5.7385545908E-05
-5.1286138399E+03, 2.9004955977E-01, 5.9370235211E-05
-5.0118723363E+03, 2.9196665064E-01, 6.1426981508E-05
-4.8977881937E+03, 2.9389491733E-01, 6.3558524533E-05
-4.7863009232E+03, 2.9583439368E-01, 6.5767712828E-05
-4.6773514129E+03, 2.9778511359E-01, 6.8057508242E-05
-4.5708818961E+03, 2.9974711089E-01, 7.0430990629E-05
-4.4668359215E+03, 3.0172041947E-01, 7.2891362743E-05
-4.3651583224E+03, 3.0370507320E-01, 7.5441955352E-05
-4.2657951880E+03, 3.0570110592E-01, 7.8086232561E-05
-4.1686938347E+03, 3.0770855152E-01, 8.0827797378E-05
-4.0738027780E+03, 3.0972744386E-01, 8.3670397513E-05
-3.9810717055E+03, 3.1175781680E-01, 8.6617931431E-05
-3.8904514499E+03, 3.1379970421E-01, 8.9674454667E-05
-3.8018939632E+03, 3.1585313995E-01, 9.2844186422E-05
-3.7153522910E+03, 3.1791815790E-01, 9.6131516436E-05
-3.6307805477E+03, 3.1999479192E-01, 9.9541012169E-05
-3.5481338923E+03, 3.2208307587E-01, 1.0307742629E-04
-3.4673685045E+03, 3.2418304362E-01, 1.0674570452E-04
