*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb17.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:35
*  created by : J.G.Wesseling
*  module     : starb17
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 1.0845667866E-01, 1.0000000000E-12
-7.9432823472E+06, 1.1482044393E-01, 1.4991272165E-12
-6.3095734448E+06, 1.2119527262E-01, 2.2479675582E-12
-5.0118723363E+06, 1.2759222819E-01, 3.3726223482E-12
-3.9810717055E+06, 1.3402237405E-01, 5.0638936112E-12
-3.1622776602E+06, 1.4049677364E-01, 7.6112095566E-12
-2.5118864315E+06, 1.4702649040E-01, 1.1454815400E-11
-1.9952623150E+06, 1.5362258776E-01, 1.7266363539E-11
-1.5848931925E+06, 1.6029612914E-01, 2.6073846169E-11
-1.2589254118E+06, 1.6705817800E-01, 3.9456068728E-11
-1.0000000000E+06, 1.7391979774E-01, 5.9846682328E-11
-7.9432823472E+05, 1.8089205182E-01, 9.1011645354E-11
-6.3095734448E+05, 1.8798600366E-01, 1.3880257766E-10
-5.0118723363E+05, 1.9521271670E-01, 2.1235125795E-10
-3.9810717055E+05, 2.0258325436E-01, 3.2597323896E-10
-3.1622776602E+05, 2.1010868009E-01, 5.0221759298E-10
-2.5118864315E+05, 2.1780005731E-01, 7.7677962100E-10
-1.9952623150E+05, 2.2566844945E-01, 1.2064594027E-09
-1.5848931925E+05, 2.3372491996E-01, 1.8821301504E-09
-1.2589254118E+05, 2.4198053226E-01, 2.9499978742E-09
-1.0000000000E+05, 2.5044634979E-01, 4.6466710400E-09
-7.9432823472E+04, 2.5913343598E-01, 7.3573833968E-09
-6.3095734448E+04, 2.6805285426E-01, 1.1713296727E-08
-5.0118723363E+04, 2.7721566806E-01, 1.8755224255E-08
-3.9810717055E+04, 2.8663294083E-01, 3.0211048507E-08
-3.1622776602E+04, 2.9631573598E-01, 4.8969178393E-08
-2.5118864315E+04, 3.0627511696E-01, 7.9892567994E-08
-1.9952623150E+04, 3.1652214719E-01, 1.3122891872E-07
-1.5848931925E+04, 3.2706789012E-01, 2.1707278970E-07
-1.5488166189E+04, 3.2813931955E-01, 2.2836798553E-07
-1.5135612484E+04, 3.2921385781E-01, 2.4026849310E-07
-1.4791083882E+04, 3.3029151595E-01, 2.5280770825E-07
-1.4454397707E+04, 3.3137230505E-01, 2.6602092257E-07
-1.4125375446E+04, 3.3245623616E-01, 2.7994543400E-07
-1.3803842646E+04, 3.3354332035E-01, 2.9462066411E-07
-1.3489628826E+04, 3.3463356869E-01, 3.1008828245E-07
-1.3182567386E+04, 3.3572699222E-01, 3.2639233832E-07
-1.2882495517E+04, 3.3682360203E-01, 3.4357940049E-07
-1.2589254118E+04, 3.3792340917E-01, 3.6169870538E-07
-1.2302687708E+04, 3.3902642470E-01, 3.8080231418E-07
-1.2022644346E+04, 3.4013265969E-01, 4.0094527942E-07
-1.1748975549E+04, 3.4124212521E-01, 4.2218582174E-07
-1.1481536215E+04, 3.4235483231E-01, 4.4458551726E-07
-1.1220184543E+04, 3.4347079206E-01, 4.6820949646E-07
-1.0964781961E+04, 3.4459001552E-01, 4.9312665510E-07
-1.0715193052E+04, 3.4571251376E-01, 5.1940987796E-07
-1.0471285481E+04, 3.4683829784E-01, 5.4713627636E-07
-1.0232929923E+04, 3.4796737882E-01, 5.7638744007E-07
-1.0000000000E+04, 3.4909976777E-01, 6.0724970472E-07
-9.7723722096E+03, 3.5023547575E-01, 6.3981443561E-07
-9.5499258602E+03, 3.5137451382E-01, 6.7417832895E-07
-9.3325430080E+03, 3.5251689305E-01, 7.1044373158E-07
-9.1201083936E+03, 3.5366262450E-01, 7.4871898046E-07
-8.9125093813E+03, 3.5481171923E-01, 7.8911876305E-07
-8.7096358996E+03, 3.5596418831E-01, 8.3176450002E-07
