*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro10.csv
*  version    : 1.0
*  date       : 27-May-2015 09:20:53
*  created by : J.G.Wesseling
*  module     : staro10
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-3.7153522910E+03, 1.5157400763E-01, 2.6349645425E-04
-3.6307805477E+03, 1.5248700780E-01, 2.7331757976E-04
-3.5481338923E+03, 1.5340769232E-01, 2.8346313487E-04
-3.4673685045E+03, 1.5433618892E-01, 2.9394162694E-04
-3.3884415614E+03, 1.5527262530E-01, 3.0476167366E-04
-3.3113112148E+03, 1.5621712918E-01, 3.1593199841E-04
-3.2359365693E+03, 1.5716982827E-01, 3.2746142517E-04
-3.1622776602E+03, 1.5813085028E-01, 3.3935887304E-04
-3.0902954325E+03, 1.5910032293E-01, 3.5163335028E-04
-3.0199517204E+03, 1.6007837392E-01, 3.6429394798E-04
-2.9512092267E+03, 1.6106513098E-01, 3.7734983319E-04
-2.8840315031E+03, 1.6206072182E-01, 3.9081024172E-04
-2.8183829313E+03, 1.6306527414E-01, 4.0468447027E-04
-2.7542287033E+03, 1.6407891567E-01, 4.1898186827E-04
-2.6915348039E+03, 1.6510177411E-01, 4.3371182906E-04
-2.6302679919E+03, 1.6613397717E-01, 4.4888378068E-04
-2.5703957828E+03, 1.6717565258E-01, 4.6450717607E-04
-2.5118864315E+03, 1.6822692804E-01, 4.8059148274E-04
-2.4547089157E+03, 1.6928793127E-01, 4.9714617196E-04
-2.3988329190E+03, 1.7035878998E-01, 5.1418070736E-04
-2.3442288153E+03, 1.7143963188E-01, 5.3170453300E-04
-2.2908676528E+03, 1.7253058469E-01, 5.4972706085E-04
-2.2387211386E+03, 1.7363177611E-01, 5.6825765776E-04
-2.1877616239E+03, 1.7474333387E-01, 5.8730563184E-04
-2.1379620895E+03, 1.7586538567E-01, 6.0688023666E-04
-2.0892961309E+03, 1.7699805923E-01, 6.2699384422E-04
-2.0417379447E+03, 1.7814148226E-01, 6.4766614893E-04
-1.9952623150E+03, 1.7929578248E-01, 6.6891901809E-04
-1.9498445998E+03, 1.8046108759E-01, 6.9077576948E-04
-1.9054607180E+03, 1.8163752531E-01, 7.1326126178E-04
-1.8620871367E+03, 1.8282522336E-01, 7.3640199083E-04
-1.8197008586E+03, 1.8402430944E-01, 7.6022619195E-04
-1.7782794100E+03, 1.8523491127E-01, 7.8476394917E-04
-1.7378008287E+03, 1.8645715656E-01, 8.1004731170E-04
-1.6982436525E+03, 1.8769117303E-01, 8.3611041840E-04
-1.6595869074E+03, 1.8893708838E-01, 8.6298963089E-04
-1.6218100974E+03, 1.9019503034E-01, 8.9072367612E-04
-1.5848931925E+03, 1.9146512661E-01, 9.1935379914E-04
-1.5488166189E+03, 1.9274750491E-01, 9.4892392700E-04
-1.5135612484E+03, 1.9404229295E-01, 9.7948084476E-04
-1.4791083882E+03, 1.9534961845E-01, 1.0110743846E-03
-1.4454397707E+03, 1.9666960911E-01, 1.0437576296E-03
-1.4125375446E+03, 1.9800239265E-01, 1.0775871323E-03
-1.3803842646E+03, 1.9934809678E-01, 1.1126231512E-03
-1.3489628826E+03, 2.0070684922E-01, 1.1489283210E-03
-1.3182567386E+03, 2.0207877767E-01, 1.1865564260E-03
-1.2882495517E+03, 2.0346400986E-01, 1.2255575666E-03
-1.2589254118E+03, 2.0486267350E-01, 1.2659837246E-03
-1.2302687708E+03, 2.0627489629E-01, 1.3078888693E-03
-1.2022644346E+03, 2.0770080595E-01, 1.3513290318E-03
-1.1748975549E+03, 2.0914053019E-01, 1.3963623819E-03
-1.1481536215E+03, 2.1059419674E-01, 1.4430493082E-03
-1.1220184543E+03, 2.1206193329E-01, 1.4914525004E-03
-1.0964781961E+03, 2.1354386756E-01, 1.5416370347E-03
-1.0715193052E+03, 2.1504012728E-01, 1.5936704625E-03
-1.0471285481E+03, 2.1655084014E-01, 1.6476229014E-03
-1.0232929923E+03, 2.1807613386E-01, 1.7035671304E-03
-1.0000000000E+03, 2.1961613616E-01, 1.7615786870E-03
-9.7723722096E+02, 2.2117097474E-01, 1.8217359692E-03
-9.5499258602E+02, 2.2274077733E-01, 1.8841203395E-03
-9.3325430080E+02, 2.2432567163E-01, 1.9488162335E-03
-9.1201083936E+02, 2.2592578536E-01, 2.0159112712E-03
-8.9125093813E+02, 2.2754124623E-01, 2.0854963730E-03
-8.7096358996E+02, 2.2917216166E-01, 2.1576658789E-03
-8.5113803820E+02, 2.3081820175E-01, 2.2325176715E-03
-8.3176377110E+02, 2.3247861487E-01, 2.3101533039E-03
-8.1283051616E+02, 2.3415263229E-01, 2.3906781307E-03
-7.9432823472E+02, 2.3583948524E-01, 2.4742014440E-03
-7.7624711663E+02, 2.3753840497E-01, 2.5608366136E-03
-7.5857757503E+02, 2.3924862273E-01, 2.6507012313E-03
-7.4131024130E+02, 2.4096936975E-01, 2.7439172605E-03
-7.2443596008E+02, 2.4269987728E-01, 2.8406111898E-03
-7.0794578438E+02, 2.4443937656E-01, 2.9409141919E-03
-6.9183097092E+02, 2.4618709885E-01, 3.0449622872E-03
-6.7608297539E+02, 2.4794227538E-01, 3.1528965126E-03
-6.6069344801E+02, 2.4970413740E-01, 3.2648630952E-03
-6.4565422903E+02, 2.5147191615E-01, 3.3810136316E-03
-6.3095734448E+02, 2.5324484288E-01, 3.5015052725E-03
-6.1659500186E+02, 2.5502214883E-01, 3.6265009123E-03
-6.0255958607E+02, 2.5680306525E-01, 3.7561693855E-03
-5.8884365536E+02, 2.5858682338E-01, 3.8906856673E-03
-5.7543993734E+02, 2.6037265446E-01, 4.0302310814E-03
-5.6234132519E+02, 2.6215978975E-01, 4.1749935128E-03
-5.4954087386E+02, 2.6394746047E-01, 4.3251676271E-03
-5.3703179637E+02, 2.6573489789E-01, 4.4809550960E-03
-5.2480746025E+02, 2.6752133323E-01, 4.6425648288E-03
-5.1286138399E+02, 2.6930599775E-01, 4.8102132103E-03
-5.0118723363E+02, 2.7108812270E-01, 4.9841243456E-03
-4.8977881937E+02, 2.7286693930E-01, 5.1645303107E-03
-4.7863009232E+02, 2.7464167882E-01, 5.3516714103E-03
-4.6773514129E+02, 2.7641157249E-01, 5.5457964421E-03
-4.5708818961E+02, 2.7817585156E-01, 5.7471629681E-03
-4.4668359215E+02, 2.7993374728E-01, 5.9560375927E-03
-4.3651583224E+02, 2.8168449088E-01, 6.1726962471E-03
-4.2657951880E+02, 2.8342731361E-01, 6.3974244823E-03
-4.1686938347E+02, 2.8516144671E-01, 6.6305177670E-03
-4.0738027780E+02, 2.8688612144E-01, 6.8722817948E-03
-3.9810717055E+02, 2.8860056903E-01, 7.1230327968E-03
-3.8904514499E+02, 2.9030402073E-01, 7.3830978625E-03
-3.8018939632E+02, 2.9199570778E-01, 7.6528152670E-03
-3.7153522910E+02, 2.9367487480E-01, 7.9325348067E-03
-3.6307805477E+02, 2.9534113861E-01, 8.2226181404E-03
-3.5481338923E+02, 2.9699452811E-01, 8.5234391395E-03
-3.4673685045E+02, 2.9863509360E-01, 8.8353842439E-03
-3.3884415614E+02, 3.0026288536E-01, 9.1588528256E-03
-3.3113112148E+02, 3.0187795368E-01, 9.4942575597E-03
-3.2359365693E+02, 3.0348034887E-01, 9.8420248017E-03
-3.1622776602E+02, 3.0507012120E-01, 1.0202594972E-02
-3.0902954325E+02, 3.0664732096E-01, 1.0576422949E-02
-3.0199517204E+02, 3.0821199846E-01, 1.0963978463E-02
-2.9512092267E+02, 3.0976420397E-01, 1.1365746506E-02
-2.8840315031E+02, 3.1130398779E-01, 1.1782227739E-02
-2.8183829313E+02, 3.1283140020E-01, 1.2213938911E-02
