*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb5.csv
*  version    : 1.0
*  date       : 27-May-2015 09:22:58
*  created by : J.G.Wesseling
*  module     : starb5
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 1.5700663804E-03, 1.0000000000E-16
-7.9432823472E+06, 1.8463169627E-03, 1.4704013775E-16
-6.3095734448E+06, 2.1230432299E-03, 2.1661382403E-16
-5.0118723363E+06, 2.4007208671E-03, 3.2030607288E-16
-3.9810717055E+06, 2.6798255590E-03, 4.7630734518E-16
-3.1622776602E+06, 2.9608329908E-03, 7.1361974018E-16
-2.5118864315E+06, 3.2442188472E-03, 1.0792405853E-15
-1.9952623150E+06, 3.5304588134E-03, 1.6506533884E-15
-1.5848931925E+06, 3.8200285741E-03, 2.5579619461E-15
-1.2589254118E+06, 4.1134038144E-03, 4.0239002951E-15
-1.0000000000E+06, 4.4110602192E-03, 6.4376839347E-15
-7.9432823472E+05, 4.7134734735E-03, 1.0494355343E-14
-6.3095734448E+05, 5.0211192622E-03, 1.7463847209E-14
-5.0118723363E+05, 5.3344732702E-03, 2.9723263459E-14
-3.9810717055E+05, 5.6540111824E-03, 5.1831928301E-14
-3.1622776602E+05, 5.9802086840E-03, 9.2626341218E-14
-2.5118864315E+05, 6.3135414596E-03, 1.6945436356E-13
-1.9952623150E+05, 6.6544851944E-03, 3.1701618012E-13
-1.5848931925E+05, 7.0035155733E-03, 6.0582870447E-13
-1.2589254118E+05, 7.3611082812E-03, 1.1813737906E-12
-1.0000000000E+05, 7.7277390030E-03, 2.3481357723E-12
-7.9432823472E+04, 8.1038834237E-03, 4.7521133082E-12
-6.3095734448E+04, 8.4900172283E-03, 9.7815437162E-12
-5.0118723363E+04, 8.8866161016E-03, 2.0455700893E-11
-3.9810717055E+04, 9.2941557287E-03, 4.3414719744E-11
-3.1622776602E+04, 9.7131117945E-03, 9.3412422030E-11
-2.5118864315E+04, 1.0143959984E-02, 2.0353850419E-10
-1.9952623150E+04, 1.0587175982E-02, 4.4863397582E-10
-1.5848931925E+04, 1.1043235473E-02, 9.9924204444E-10
-1.5488166189E+04, 1.1089566128E-02, 1.0831279045E-09
-1.5135612484E+04, 1.1136030451E-02, 1.1741644905E-09
-1.4791083882E+04, 1.1182628917E-02, 1.2729689809E-09
-1.4454397707E+04, 1.1229362001E-02, 1.3802123552E-09
-1.4125375446E+04, 1.1276230181E-02, 1.4966241212E-09
-1.3803842646E+04, 1.1323233930E-02, 1.6229974580E-09
-1.3489628826E+04, 1.1370373725E-02, 1.7601948154E-09
-1.3182567386E+04, 1.1417650042E-02, 1.9091540069E-09
-1.2882495517E+04, 1.1465063356E-02, 2.0708948426E-09
-1.2589254118E+04, 1.1512614143E-02, 2.2465263475E-09
-1.2302687708E+04, 1.1560302879E-02, 2.4372546200E-09
-1.2022644346E+04, 1.1608130039E-02, 2.6443913841E-09
-1.1748975549E+04, 1.1656096099E-02, 2.8693633005E-09
-1.1481536215E+04, 1.1704201535E-02, 3.1137220998E-09
-1.1220184543E+04, 1.1752446822E-02, 3.3791556154E-09
-1.0964781961E+04, 1.1800832436E-02, 3.6674997916E-09
-1.0715193052E+04, 1.1849358853E-02, 3.9807517566E-09
-1.0471285481E+04, 1.1898026548E-02, 4.3210840533E-09
-1.0232929923E+04, 1.1946835997E-02, 4.6908601311E-09
-1.0000000000E+04, 1.1995787677E-02, 5.0926512107E-09
-9.7723722096E+03, 1.2044882061E-02, 5.5292546441E-09
-9.5499258602E+03, 1.2094119627E-02, 6.0037139017E-09
-9.3325430080E+03, 1.2143500850E-02, 6.5193403311E-09
-9.1201083936E+03, 1.2193026205E-02, 7.0797368460E-09
-8.9125093813E+03, 1.2242696169E-02, 7.6888237150E-09
-8.7096358996E+03, 1.2292511216E-02, 8.3508666370E-09
-8.5113803820E+03, 1.2342471823E-02, 9.0705073071E-09
-8.3176377110E+03, 1.2392578465E-02, 9.8527966922E-09
-8.1283051616E+03, 1.2442831618E-02, 1.0703231259E-08
-7.9432823472E+03, 1.2493231758E-02, 1.1627792413E-08
-7.7624711663E+03, 1.2543779360E-02, 1.2632989438E-08
-7.5857757503E+03, 1.2594474901E-02, 1.3725906241E-08
-7.4131024130E+03, 1.2645318855E-02, 1.4914252242E-08
-7.2443596008E+03, 1.2696311698E-02, 1.6206417782E-08
-7.0794578438E+03, 1.2747453906E-02, 1.7611534439E-08
-6.9183097092E+03, 1.2798745955E-02, 1.9139540693E-08
-6.7608297539E+03, 1.2850188321E-02, 2.0801253413E-08
-6.6069344801E+03, 1.2901781479E-02, 2.2608445686E-08
-6.4565422903E+03, 1.2953525904E-02, 2.4573931539E-08
-6.3095734448E+03, 1.3005422073E-02, 2.6711658170E-08
-6.1659500186E+03, 1.3057470461E-02, 2.9036806362E-08
-6.0255958607E+03, 1.3109671544E-02, 3.1565899782E-08
-5.8884365536E+03, 1.3162025798E-02, 3.4316923974E-08
-5.7543993734E+03, 1.3214533698E-02, 3.7309455883E-08
-5.6234132519E+03, 1.3267195720E-02, 4.0564804859E-08
-5.4954087386E+03, 1.3320012339E-02, 4.4106166142E-08
-5.3703179637E+03, 1.3372984032E-02, 4.7958787930E-08
-5.2480746025E+03, 1.3426111273E-02, 5.2150153245E-08
-5.1286138399E+03, 1.3479394540E-02, 5.6710177882E-08
-5.0118723363E+03, 1.3532834306E-02, 6.1671425871E-08
-4.8977881937E+03, 1.3586431049E-02, 6.7069344000E-08
-4.7863009232E+03, 1.3640185243E-02, 7.2942517064E-08
-4.6773514129E+03, 1.3694097365E-02, 7.9332945685E-08
-4.5708818961E+03, 1.3748167890E-02, 8.6286348673E-08
-4.4668359215E+03, 1.3802397294E-02, 9.3852492101E-08
-4.3651583224E+03, 1.3856786052E-02, 1.0208554744E-07
-4.2657951880E+03, 1.3911334640E-02, 1.1104448128E-07
-4.1686938347E+03, 1.3966043534E-02, 1.2079347952E-07
-4.0738027780E+03, 1.4020913210E-02, 1.3140240885E-07
-3.9810717055E+03, 1.4075944143E-02, 1.4294731905E-07
-3.8904514499E+03, 1.4131136808E-02, 1.5551098946E-07
-3.8018939632E+03, 1.4186491683E-02, 1.6918352367E-07
-3.7153522910E+03, 1.4242009241E-02, 1.8406299653E-07
-3.6307805477E+03, 1.4297689960E-02, 2.0025615813E-07
-3.5481338923E+03, 1.4353534314E-02, 2.1787919974E-07
-3.4673685045E+03, 1.4409542779E-02, 2.3705858703E-07
-3.3884415614E+03, 1.4465715831E-02, 2.5793196665E-07
-3.3113112148E+03, 1.4522053946E-02, 2.8064915233E-07
-3.2359365693E+03, 1.4578557600E-02, 3.0537319767E-07
-3.1622776602E+03, 1.4635227267E-02, 3.3228156298E-07
-3.0902954325E+03, 1.4692063424E-02, 3.6156738458E-07
-3.0199517204E+03, 1.4749066547E-02, 3.9344085526E-07
-2.9512092267E+03, 1.4806237111E-02, 4.2813072577E-07
-2.8840315031E+03, 1.4863575591E-02, 4.6588593772E-07
-2.8183829313E+03, 1.4921082464E-02, 5.0697739939E-07
-2.7542287033E+03, 1.4978758205E-02, 5.5169991691E-07
-2.6915348039E+03, 1.5036603290E-02, 6.0037429405E-07
-2.6302679919E+03, 1.5094618195E-02, 6.5334961561E-07
-2.5703957828E+03, 1.5152803394E-02, 7.1100572996E-07
-2.5118864315E+03, 1.5211171474E-02, 7.7375594815E-07
-2.4547089157E+03, 1.5269839445E-02, 8.4204997834E-07
-2.3988329190E+03, 1.5328977673E-02, 9.1637711572E-07
-2.3442288153E+03, 1.5388756958E-02, 9.9726971014E-07
-2.2908676528E+03, 1.5449348095E-02, 1.0853069353E-06
-2.2387211386E+03, 1.5510921882E-02, 1.1811188856E-06
-2.1877616239E+03, 1.5573649117E-02, 1.2853910283E-06
-2.1379620895E+03, 1.5637700595E-02, 1.3988690428E-06
-2.0892961309E+03, 1.5703247115E-02, 1.5223640789E-06
-2.0417379447E+03, 1.5770459474E-02, 1.6567584705E-06
-1.9952623150E+03, 1.5839508468E-02, 1.8030119443E-06
-1.9498445998E+03, 1.5910564895E-02, 1.9621683651E-06
-1.9054607180E+03, 1.5983799552E-02, 2.1353630640E-06
-1.8620871367E+03, 1.6059383236E-02, 2.3238307994E-06
-1.8197008586E+03, 1.6137486745E-02, 2.5289144047E-06
-1.7782794100E+03, 1.6218280875E-02, 2.7520741806E-06
-1.7378008287E+03, 1.6301936423E-02, 2.9948980971E-06
-1.6982436525E+03, 1.6388624187E-02, 3.2591128718E-06
-1.6595869074E+03, 1.6478514965E-02, 3.5465960010E-06
-1.6218100974E+03, 1.6571779552E-02, 3.8593888236E-06
-1.5848931925E+03, 1.6668588746E-02, 4.1997107044E-06
-1.5488166189E+03, 1.6769113345E-02, 4.5699744338E-06
-1.5135612484E+03, 1.6873524145E-02, 4.9728029445E-06
-1.4791083882E+03, 1.6981991944E-02, 5.4110474579E-06
-1.4454397707E+03, 1.7094687538E-02, 5.8878071797E-06
-1.4125375446E+03, 1.7211781726E-02, 6.4064506768E-06
-1.3803842646E+03, 1.7333445304E-02, 6.9706390741E-06
-1.3489628826E+03, 1.7459849068E-02, 7.5843512279E-06
-1.3182567386E+03, 1.7591163818E-02, 8.2519110379E-06
-1.2882495517E+03, 1.7727560348E-02, 8.9780170796E-06
-1.2589254118E+03, 1.7869209458E-02, 9.7677747504E-06
-1.2302687708E+03, 1.8016281943E-02, 1.0626731139E-05
-1.2022644346E+03, 1.8168948601E-02, 1.1560912845E-05
-1.1748975549E+03, 1.8327380230E-02, 1.2576866997E-05
-1.1481536215E+03, 1.8491747625E-02, 1.3681705731E-05
-1.1220184543E+03, 1.8662221585E-02, 1.4883154420E-05
-1.0964781961E+03, 1.8838972907E-02, 1.6189603963E-05
-1.0715193052E+03, 1.9022172387E-02, 1.7610167477E-05
-1.0471285481E+03, 1.9211990823E-02, 1.9154741738E-05
-1.0232929923E+03, 1.9408599012E-02, 2.0834073793E-05
-1.0000000000E+03, 1.9612167752E-02, 2.2659833129E-05
-9.7723722096E+02, 1.9822867838E-02, 2.4644689901E-05
-9.5499258602E+02, 2.0040870069E-02, 2.6802399677E-05
-9.3325430080E+02, 2.0266345242E-02, 2.9147895261E-05
-9.1201083936E+02, 2.0499464154E-02, 3.1697386157E-05
-8.9125093813E+02, 2.0740397601E-02, 3.4468466315E-05
-8.7096358996E+02, 2.0989316381E-02, 3.7480230814E-05
-8.5113803820E+02, 2.1246391292E-02, 4.0753402230E-05
-8.3176377110E+02, 2.1511793130E-02, 4.4310467461E-05
-8.1283051616E+02, 2.1785692693E-02, 4.8175825865E-05
-7.9432823472E+02, 2.2068260777E-02, 5.2375949630E-05
-7.7624711663E+02, 2.2359668180E-02, 5.6939557355E-05
-7.5857757503E+02, 2.2660085698E-02, 6.1897801922E-05
-7.4131024130E+02, 2.2969684130E-02, 6.7284473793E-05
-7.2443596008E+02, 2.3288634273E-02, 7.3136220987E-05
-7.0794578438E+02, 2.3617106922E-02, 7.9492787072E-05
-6.9183097092E+02, 2.3955272876E-02, 8.6397268608E-05
-6.7608297539E+02, 2.4303302932E-02, 9.3896393598E-05
-6.6069344801E+02, 2.4661367887E-02, 1.0204082263E-04
-6.4565422903E+02, 2.5029638537E-02, 1.1088547452E-04
-6.3095734448E+02, 2.5408285681E-02, 1.2048987835E-04
-6.1659500186E+02, 2.5797480115E-02, 1.3091855411E-04
-6.0255958607E+02, 2.6197392637E-02, 1.4224142406E-04
-5.8884365536E+02, 2.6608194043E-02, 1.5453425735E-04
-5.7543993734E+02, 2.7030055131E-02, 1.6787915047E-04
-5.6234132519E+02, 2.7463146697E-02, 1.8236504635E-04
-5.4954087386E+02, 2.7907639540E-02, 1.9808829513E-04
-5.3703179637E+02, 2.8363704456E-02, 2.1515325990E-04
