*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb13.csv
*  version    : 1.0
*  date       : 29-May-2015 09:05:54
*  created by : J.G.Wesseling
*  module     : starb13
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 1.0056767690E-03, 1.0000000000E-12
-7.9432823472E+06, 1.9485962352E-03, 2.0279894446E-12
-6.3095734448E+06, 2.8994225606E-03, 4.1089006545E-12
-5.0118723363E+06, 3.8660626044E-03, 8.3094850861E-12
-3.9810717055E+06, 4.8564232258E-03, 1.6757350978E-11
-3.1622776602E+06, 5.8784112839E-03, 3.3667716471E-11
-2.5118864315E+06, 6.9399336380E-03, 6.7327619420E-11
-1.9952623150E+06, 8.0488971472E-03, 1.3388700283E-10
-1.5848931925E+06, 9.2132086707E-03, 2.6451079686E-10
-1.2589254118E+06, 1.0440775068E-02, 5.1868354702E-10
-1.0000000000E+06, 1.1739503197E-02, 1.0085789153E-09
-7.9432823472E+05, 1.3117299919E-02, 1.9429422962E-09
-6.3095734448E+05, 1.4582072092E-02, 3.7046466044E-09
-5.0118723363E+05, 1.6141726574E-02, 6.9849740195E-09
-3.9810717055E+05, 1.7804170227E-02, 1.3010925522E-08
-3.1622776602E+05, 1.9577309908E-02, 2.3920553996E-08
-2.5118864315E+05, 2.1469052477E-02, 4.3365882015E-08
-1.9952623150E+05, 2.3487304792E-02, 7.7452118664E-08
-1.5848931925E+05, 2.5639973714E-02, 1.3615100422E-07
-1.2589254118E+05, 2.7934966102E-02, 2.3534505893E-07
-1.0000000000E+05, 3.0380188814E-02, 3.9993820423E-07
-7.9432823472E+04, 3.2983548710E-02, 6.7015577868E-07
-6.3095734448E+04, 3.5752952648E-02, 1.1115484770E-06
-5.0118723363E+04, 3.8696307489E-02, 1.8320002503E-06
-3.9810717055E+04, 4.1821520091E-02, 3.0119089711E-06
-3.1622776602E+04, 4.5136497314E-02, 4.9585199066E-06
-2.5118864315E+04, 4.8649146016E-02, 8.2052543843E-06
-1.9952623150E+04, 5.2367373058E-02, 1.3667482159E-05
-1.5848931925E+04, 5.6299085297E-02, 2.2892343671E-05
-1.5488166189E+04, 5.6704302621E-02, 2.4110339423E-05
-1.5135612484E+04, 5.7111741772E-02, 2.5394221441E-05
-1.4791083882E+04, 5.7521410658E-02, 2.6747579517E-05
-1.4454397707E+04, 5.7933317185E-02, 2.8174198840E-05
-1.4125375446E+04, 5.8347469259E-02, 2.9678070532E-05
-1.3803842646E+04, 5.8763874789E-02, 3.1263402746E-05
-1.3489628826E+04, 5.9182541680E-02, 3.2934632352E-05
-1.3182567386E+04, 5.9603477840E-02, 3.4696437235E-05
-1.2882495517E+04, 6.0026691176E-02, 3.6553749243E-05
-1.2589254118E+04, 6.0452189593E-02, 3.8511767823E-05
-1.2302687708E+04, 6.0879981000E-02, 4.0575974365E-05
-1.2022644346E+04, 6.1310077913E-02, 4.2752147302E-05
-1.1748975549E+04, 6.1742620581E-02, 4.5046378006E-05
-1.1481536215E+04, 6.2177890361E-02, 4.7465087504E-05
-1.1220184543E+04, 6.2616175902E-02, 5.0015044081E-05
-1.0964781961E+04, 6.3057765850E-02, 5.2703381787E-05
-1.0715193052E+04, 6.3502948855E-02, 5.5537619920E-05
-1.0471285481E+04, 6.3952013565E-02, 5.8525683505E-05
-1.0232929923E+04, 6.4405248628E-02, 6.1675924852E-05
-1.0000000000E+04, 6.4862942692E-02, 6.4997146217E-05
-9.7723722096E+03, 6.5325384405E-02, 6.8498623637E-05
-9.5499258602E+03, 6.5792862416E-02, 7.2190131995E-05
-9.3325430080E+03, 6.6265665373E-02, 7.6081971371E-05
-9.1201083936E+03, 6.6744081924E-02, 8.0184994750E-05
-8.9125093813E+03, 6.7228400718E-02, 8.4510637144E-05
-8.7096358996E+03, 6.7718910402E-02, 8.9070946207E-05
-8.5113803820E+03, 6.8215899625E-02, 9.3878614410E-05
-8.3176377110E+03, 6.8719657034E-02, 9.8947012852E-05
-8.1283051616E+03, 6.9230471279E-02, 1.0429022679E-04
