*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb1.csv
*  version    : 1.0
*  date       : 29-May-2015 08:48:49
*  created by : J.G.Wesseling
*  module     : starb1
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 6.2908320910E-03, 1.0000000000E-16
-7.9432823472E+06, 6.3267118577E-03, 1.7537886289E-16
-6.3095734448E+06, 6.3686558824E-03, 3.0797673735E-16
-5.0118723363E+06, 6.4227284229E-03, 5.4223232689E-16
-3.9810717055E+06, 6.4949937373E-03, 9.5839191200E-16
-3.1622776602E+06, 6.5915160835E-03, 1.7027642768E-15
-2.5118864315E+06, 6.7183597193E-03, 3.0449698080E-15
-1.9952623150E+06, 6.8815889029E-03, 5.4877198900E-15
-1.5848931925E+06, 7.0872678921E-03, 9.9803271754E-15
-1.2589254118E+06, 7.3414609448E-03, 1.8340236596E-14
-1.0000000000E+06, 7.6502323191E-03, 3.4098542472E-14
-7.9432823472E+05, 8.0196462728E-03, 6.4224515661E-14
-6.3095734448E+05, 8.4557670639E-03, 1.2270532621E-13
-5.0118723363E+05, 8.9646589503E-03, 2.3811511233E-13
-3.9810717055E+05, 9.5523861901E-03, 4.6993185686E-13
-3.1622776602E+05, 1.0225013041E-02, 9.4443182036E-13
-2.5118864315E+05, 1.0988603761E-02, 1.9353412172E-12
-1.9952623150E+05, 1.1849222609E-02, 4.0491056196E-12
-1.5848931925E+05, 1.2812933841E-02, 8.6604149979E-12
-1.2589254118E+05, 1.3885801716E-02, 1.8960935212E-11
-1.0000000000E+05, 1.5073890493E-02, 4.2548638901E-11
-7.9432823472E+04, 1.6383264428E-02, 9.7989574154E-11
-6.3095734448E+04, 1.7819987780E-02, 2.3190267784E-10
-5.0118723363E+04, 1.9390124807E-02, 5.6471167393E-10
-3.9810717055E+04, 2.1099739767E-02, 1.4167926358E-09
-3.1622776602E+04, 2.2954896917E-02, 3.6669733431E-09
-2.5118864315E+04, 2.4961660516E-02, 9.8038027770E-09
-1.9952623150E+04, 2.7126094821E-02, 2.7110039110E-08
-1.5848931925E+04, 2.9454264091E-02, 7.7638636803E-08
-1.5488166189E+04, 2.9696319915E-02, 8.6419267450E-08
-1.5135612484E+04, 2.9940079796E-02, 9.5966730692E-08
-1.4791083882E+04, 3.0185549797E-02, 1.0567561281E-07
-1.4454397707E+04, 3.0432735983E-02, 1.1520003104E-07
-1.4125375446E+04, 3.0681644419E-02, 1.2441177050E-07
-1.3803842646E+04, 3.0932281168E-02, 1.3320370904E-07
-1.3489628826E+04, 3.1184652295E-02, 1.4149205608E-07
-1.3182567386E+04, 3.1438763863E-02, 1.4921882266E-07
-1.2882495517E+04, 3.1694621938E-02, 1.5635288241E-07
-1.2589254118E+04, 3.1952232584E-02, 1.6288977590E-07
-1.2302687708E+04, 3.2211601864E-02, 1.6885049186E-07
-1.2022644346E+04, 3.2472735844E-02, 1.7427950762E-07
-1.1748975549E+04, 3.2735640587E-02, 1.7924239075E-07
-1.1481536215E+04, 3.3000322157E-02, 1.8382325864E-07
-1.1220184543E+04, 3.3266786619E-02, 1.8812237013E-07
-1.0964781961E+04, 3.3535040038E-02, 1.9225409140E-07
-1.0715193052E+04, 3.3805088476E-02, 1.9634544365E-07
-1.0471285481E+04, 3.4076938000E-02, 2.0053541048E-07
-1.0232929923E+04, 3.4350594672E-02, 2.0497516356E-07
-1.0000000000E+04, 3.4626064557E-02, 2.0982936099E-07
-9.7723722096E+03, 3.4903353720E-02, 2.1527868902E-07
-9.5499258602E+03, 3.5182468224E-02, 2.2152385843E-07
-9.3325430080E+03, 3.5463414134E-02, 2.2876933187E-07
-9.1201083936E+03, 3.5746197514E-02, 2.3711889388E-07
-8.9125093813E+03, 3.6030824429E-02, 2.4664557263E-07
-8.7096358996E+03, 3.6317300943E-02, 2.5743461222E-07
-8.5113803820E+03, 3.6605633119E-02, 2.6958432924E-07
-8.3176377110E+03, 3.6895827023E-02, 2.8320706541E-07
-8.1283051616E+03, 3.7187888718E-02, 2.9843029053E-07
-7.9432823472E+03, 3.7481824268E-02, 3.1539785794E-07
-7.7624711663E+03, 3.7777639739E-02, 3.3427141485E-07
-7.5857757503E+03, 3.8075341194E-02, 3.5523197029E-07
-7.4131024130E+03, 3.8374934697E-02, 3.7848162286E-07
-7.2443596008E+03, 3.8676426313E-02, 4.0424544947E-07
-7.0794578438E+03, 3.8979822107E-02, 4.3277355501E-07
-6.9183097092E+03, 3.9285128141E-02, 4.6434328048E-07
-6.7608297539E+03, 3.9592350481E-02, 4.9926156433E-07
-6.6069344801E+03, 3.9901495190E-02, 5.3786744787E-07
-6.4565422903E+03, 4.0212568334E-02, 5.8053471118E-07
-6.3095734448E+03, 4.0525575976E-02, 6.2767461975E-07
-6.1659500186E+03, 4.0840524180E-02, 6.7973875547E-07
-6.0255958607E+03, 4.1157419012E-02, 7.3722189713E-07
-5.8884365536E+03, 4.1476266534E-02, 8.0066490602E-07
-5.7543993734E+03, 4.1797072812E-02, 8.7065756094E-07
-5.6234132519E+03, 4.2119843909E-02, 9.4784127419E-07
-5.4954087386E+03, 4.2444585890E-02, 1.0329116061E-06
-5.3703179637E+03, 4.2771304819E-02, 1.1266204790E-06
-5.2480746025E+03, 4.3100006761E-02, 1.2297779756E-06
-5.1286138399E+03, 4.3430697779E-02, 1.3432535857E-06
-5.0118723363E+03, 4.3763383938E-02, 1.4679767489E-06
-4.8977881937E+03, 4.4098071302E-02, 1.6049365163E-06
-4.7863009232E+03, 4.4434765936E-02, 1.7551801380E-06
-4.6773514129E+03, 4.4773473903E-02, 1.9198103612E-06
-4.5708818961E+03, 4.5114201268E-02, 2.0999812040E-06
-4.4668359215E+03, 4.5456954095E-02, 2.2968919584E-06
-4.3651583224E+03, 4.5801738448E-02, 2.5117791600E-06
-4.2657951880E+03, 4.6148560393E-02, 2.7459062578E-06
-4.1686938347E+03, 4.6497425992E-02, 3.0005507165E-06
-4.0738027780E+03, 4.6848341310E-02, 3.2769882958E-06
-3.9810717055E+03, 4.7201312412E-02, 3.5764742682E-06
-3.8904514499E+03, 4.7556345362E-02, 3.9002213727E-06
-3.8018939632E+03, 4.7913446223E-02, 4.2493743497E-06
-3.7153522910E+03, 4.8272621061E-02, 4.6249809679E-06
-3.6307805477E+03, 4.8633875939E-02, 5.0279595689E-06
-3.5481338923E+03, 4.8997216922E-02, 5.4592212267E-06
-3.4673685045E+03, 4.9362650074E-02, 5.9200919928E-06
-3.3884415614E+03, 4.9730181459E-02, 6.4120275205E-06
-3.3113112148E+03, 5.0099817141E-02, 6.9365221471E-06
-3.2359365693E+03, 5.0471563186E-02, 7.4951092975E-06
-3.1622776602E+03, 5.0845425656E-02, 8.0893620508E-06
-3.0902954325E+03, 5.1221410617E-02, 8.7208938941E-06
-3.0199517204E+03, 5.1599524132E-02, 9.3913596883E-06
-2.9512092267E+03, 5.1979772266E-02, 1.0102456871E-05
-2.8840315031E+03, 5.2362161083E-02, 1.0855926919E-05
-2.8183829313E+03, 5.2746696648E-02, 1.1653557105E-05
-2.7542287033E+03, 5.3133385024E-02, 1.2497182564E-05
-2.6915348039E+03, 5.3522232276E-02, 1.3388688707E-05
-2.6302679919E+03, 5.3913244468E-02, 1.4330014000E-05
-2.5703957828E+03, 5.4306427664E-02, 1.5323153151E-05
-2.5118864315E+03, 5.4701787929E-02, 1.6370160718E-05
-2.4547089157E+03, 5.5099331326E-02, 1.7473155178E-05
-2.3988329190E+03, 5.5499063921E-02, 1.8634323493E-05
-2.3442288153E+03, 5.5900991777E-02, 1.9855926188E-05
-2.2908676528E+03, 5.6305120959E-02, 2.1140302995E-05
-2.2387211386E+03, 5.6711457531E-02, 2.2489879088E-05
-2.1877616239E+03, 5.7120007557E-02, 2.3907171938E-05
-2.1379620895E+03, 5.7530777101E-02, 2.5394798851E-05
-2.0892961309E+03, 5.7943772228E-02, 2.6955485199E-05
-2.0417379447E+03, 5.8358999002E-02, 2.8592073421E-05
-1.9952623150E+03, 5.8776463487E-02, 3.0307532816E-05
-1.9498445998E+03, 5.9196171747E-02, 3.2104970185E-05
-1.9054607180E+03, 5.9618137290E-02, 3.3987641395E-05
-1.8620871367E+03, 6.0042518612E-02, 3.5958963891E-05
-1.8197008586E+03, 6.0469605994E-02, 3.8022530256E-05
-1.7782794100E+03, 6.0899694509E-02, 4.0182122864E-05
-1.7378008287E+03, 6.1333079231E-02, 4.2441729714E-05
-1.6982436525E+03, 6.1770055233E-02, 4.4805561533E-05
-1.6595869074E+03, 6.2210917588E-02, 4.7278070234E-05
-1.6218100974E+03, 6.2655961370E-02, 4.9863968825E-05
-1.5848931925E+03, 6.3105481652E-02, 5.2568252903E-05
-1.5488166189E+03, 6.3559773508E-02, 5.5396223836E-05
-1.5135612484E+03, 6.4019132012E-02, 5.8353513768E-05
