*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb7.csv
*  version    : 1.0
*  date       : 27-May-2015 09:22:02
*  created by : J.G.Wesseling
*  module     : starb7
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 5.7830805228E-02, 1.0000000000E-16
-7.9432823472E+06, 5.8414314870E-02, 2.0602857929E-16
-6.3095734448E+06, 5.9007975059E-02, 4.2467012450E-16
-5.0118723363E+06, 5.9621936340E-02, 8.7613191156E-16
-3.9810717055E+06, 6.0266349261E-02, 1.8099959801E-15
-3.1622776602E+06, 6.0951364368E-02, 3.7460435096E-15
-2.5118864315E+06, 6.1687132206E-02, 7.7705524088E-15
-1.9952623150E+06, 6.2483803323E-02, 1.6162614480E-14
-1.5848931925E+06, 6.3351528264E-02, 3.3724750979E-14
-1.2589254118E+06, 6.4300457577E-02, 7.0625263385E-14
-1.0000000000E+06, 6.5340741807E-02, 1.4850544403E-13
-7.9432823472E+05, 6.6482531501E-02, 3.1368402941E-13
-6.3095734448E+05, 6.7735977205E-02, 6.6589684087E-13
-5.0118723363E+05, 6.9111229466E-02, 1.4212902869E-12
-3.9810717055E+05, 7.0618438831E-02, 3.0515232452E-12
-3.1622776602E+05, 7.2267755845E-02, 6.5933390936E-12
-2.5118864315E+05, 7.4069331054E-02, 1.4343189958E-11
-1.9952623150E+05, 7.6033315007E-02, 3.1429282821E-11
-1.5848931925E+05, 7.8169858247E-02, 6.9401418735E-11
-1.2589254118E+05, 8.0489111323E-02, 1.5450557574E-10
-1.0000000000E+05, 8.3001224781E-02, 3.4694343122E-10
-7.9432823472E+04, 8.5716349166E-02, 7.8615586771E-10
-6.3095734448E+04, 8.8644635026E-02, 1.7984190886E-09
-5.0118723363E+04, 9.1796232906E-02, 4.1552979822E-09
-3.9810717055E+04, 9.5181293354E-02, 9.7015079255E-09
-3.1622776602E+04, 9.8809966914E-02, 2.2898070417E-08
-2.5118864315E+04, 1.0269240414E-01, 5.4661038476E-08
-1.9952623150E+04, 1.0683875556E-01, 1.3203011212E-07
-1.5848931925E+04, 1.1125917174E-01, 3.2283528930E-07
-1.5488166189E+04, 1.1171667772E-01, 3.5327392834E-07
-1.5135612484E+04, 1.1217703600E-01, 3.8659924857E-07
-1.4791083882E+04, 1.1264025673E-01, 4.2285445321E-07
-1.4454397707E+04, 1.1310635007E-01, 4.6194826000E-07
-1.4125375446E+04, 1.1357532616E-01, 5.0368644165E-07
-1.3803842646E+04, 1.1404719516E-01, 5.4775160348E-07
-1.3489628826E+04, 1.1452196721E-01, 5.9368421330E-07
-1.3182567386E+04, 1.1499965247E-01, 6.4086678593E-07
-1.2882495517E+04, 1.1548026109E-01, 6.8851343917E-07
-1.2589254118E+04, 1.1596380322E-01, 7.3566729220E-07
-1.2302687708E+04, 1.1645028901E-01, 7.8120824123E-07
-1.2022644346E+04, 1.1693972860E-01, 8.2387343772E-07
-1.1748975549E+04, 1.1743213215E-01, 8.6229496039E-07
-1.1481536215E+04, 1.1792750982E-01, 8.9548687729E-07
-1.1220184543E+04, 1.1842587174E-01, 9.2346161901E-07
-1.0964781961E+04, 1.1892722808E-01, 9.4653757280E-07
-1.0715193052E+04, 1.1943158898E-01, 9.6520461101E-07
-1.0471285481E+04, 1.1993896459E-01, 9.8009139914E-07
-1.0232929923E+04, 1.2044936506E-01, 9.9193351939E-07
-1.0000000000E+04, 1.2096280055E-01, 1.0015450536E-06
-9.7723722096E+03, 1.2147928119E-01, 1.0097956345E-06
-9.5499258602E+03, 1.2199881716E-01, 1.0175943792E-06
-9.3325430080E+03, 1.2252141859E-01, 1.0258816466E-06
-9.1201083936E+03, 1.2304709563E-01, 1.0356292529E-06
-8.9125093813E+03, 1.2357585844E-01, 1.0478496786E-06
-8.7096358996E+03, 1.2410771717E-01, 1.0636149281E-06
-8.5113803820E+03, 1.2464268197E-01, 1.0840860752E-06
-8.3176377110E+03, 1.2518076298E-01, 1.1105551959E-06
-8.1283051616E+03, 1.2572197036E-01, 1.1445024035E-06
-7.9432823472E+03, 1.2626631426E-01, 1.1876207015E-06
-7.7624711663E+03, 1.2681380483E-01, 1.2411082120E-06
-7.5857757503E+03, 1.2736445222E-01, 1.3057521541E-06
-7.4131024130E+03, 1.2791826658E-01, 1.3825243721E-06
-7.2443596008E+03, 1.2847525806E-01, 1.4726092233E-06
-7.0794578438E+03, 1.2903543681E-01, 1.5774174583E-06
-6.9183097092E+03, 1.2959881299E-01, 1.6986030846E-06
-6.7608297539E+03, 1.3016539673E-01, 1.8380826840E-06
-6.6069344801E+03, 1.3073519820E-01, 1.9980565733E-06
-6.4565422903E+03, 1.3130822755E-01, 2.1810310637E-06
-6.3095734448E+03, 1.3188449492E-01, 2.3898408843E-06
-6.1659500186E+03, 1.3246401046E-01, 2.6276705803E-06
-6.0255958607E+03, 1.3304678433E-01, 2.8980733895E-06
-5.8884365536E+03, 1.3363282667E-01, 3.2049857261E-06
-5.7543993734E+03, 1.3422214764E-01, 3.5527349784E-06
-5.6234132519E+03, 1.3481475739E-01, 3.9460378567E-06
-5.4954087386E+03, 1.3541066607E-01, 4.3899860272E-06
-5.3703179637E+03, 1.3600988382E-01, 4.8900152686E-06
-5.2480746025E+03, 1.3661242080E-01, 5.4518539219E-06
-5.1286138399E+03, 1.3721828716E-01, 6.0814460213E-06
-5.0118723363E+03, 1.3782749305E-01, 6.7848442645E-06
-4.8977881937E+03, 1.3844004863E-01, 7.5680679744E-06
-4.7863009232E+03, 1.3905596403E-01, 8.4369215271E-06
-4.6773514129E+03, 1.3967524941E-01, 9.3967694579E-06
-4.5708818961E+03, 1.4029791493E-01, 1.0452265733E-05
-4.4668359215E+03, 1.4092397073E-01, 1.1607704436E-05
-4.3651583224E+03, 1.4155342696E-01, 1.2869628563E-05
-4.2657951880E+03, 1.4218629377E-01, 1.4245612995E-05
-4.1686938347E+03, 1.4282258132E-01, 1.5743577110E-05
-4.0738027780E+03, 1.4346229976E-01, 1.7371788004E-05
-3.9810717055E+03, 1.4410545922E-01, 1.9138863476E-05
-3.8904514499E+03, 1.4475206988E-01, 2.1053774810E-05
-3.8018939632E+03, 1.4540214187E-01, 2.3125849480E-05
-3.7153522910E+03, 1.4605568535E-01, 2.5364773872E-05
-3.6307805477E+03, 1.4671271046E-01, 2.7780596158E-05
-3.5481338923E+03, 1.4737322737E-01, 3.0383729468E-05
-3.4673685045E+03, 1.4803724621E-01, 3.3184955504E-05
-3.3884415614E+03, 1.4870477714E-01, 3.6195428762E-05
-3.3113112148E+03, 1.4937583031E-01, 3.9426681551E-05
-3.2359365693E+03, 1.5005041587E-01, 4.2890629979E-05
-3.1622776602E+03, 1.5072854397E-01, 4.6599581115E-05
-3.0902954325E+03, 1.5141022476E-01, 5.0566241538E-05
-3.0199517204E+03, 1.5209546840E-01, 5.4803727485E-05
-2.9512092267E+03, 1.5278428575E-01, 5.9325576828E-05
-2.8840315031E+03, 1.5347671801E-01, 6.4145763127E-05
-2.8183829313E+03, 1.5417284717E-01, 6.9278711993E-05
-2.7542287033E+03, 1.5487275806E-01, 7.4739320030E-05
-2.6915348039E+03, 1.5557653555E-01, 8.0542976621E-05
-2.6302679919E+03, 1.5628426447E-01, 8.6705588819E-05
-2.5703957828E+03, 1.5699602968E-01, 9.3243609663E-05
-2.5118864315E+03, 1.5771191601E-01, 1.0017407018E-04
-2.4547089157E+03, 1.5843200833E-01, 1.0751461542E-04
-2.3988329190E+03, 1.5915639147E-01, 1.1528354481E-04
-2.3442288153E+03, 1.5988515028E-01, 1.2349985720E-04
-2.2908676528E+03, 1.6061836960E-01, 1.3218330094E-04
-2.2387211386E+03, 1.6135613430E-01, 1.4135442939E-04
-2.1877616239E+03, 1.6209852921E-01, 1.5103466218E-04
-2.1379620895E+03, 1.6284563918E-01, 1.6124635280E-04
-2.0892961309E+03, 1.6359754906E-01, 1.7201286272E-04
-2.0417379447E+03, 1.6435434370E-01, 1.8335864287E-04
-1.9952623150E+03, 1.6511610793E-01, 1.9530932258E-04
-1.9498445998E+03, 1.6588292662E-01, 2.0789180695E-04
-1.9054607180E+03, 1.6665488461E-01, 2.2113438296E-04
-1.8620871367E+03, 1.6743206674E-01, 2.3506683508E-04
-1.8197008586E+03, 1.6821455786E-01, 2.4972057112E-04
-1.7782794100E+03, 1.6900244282E-01, 2.6512875907E-04
-1.7378008287E+03, 1.6979580647E-01, 2.8132647581E-04
-1.6982436525E+03, 1.7059473366E-01, 2.9835086856E-04
-1.6595869074E+03, 1.7139930922E-01, 3.1624133019E-04
-1.6218100974E+03, 1.7220961801E-01, 3.3503968947E-04
-1.5848931925E+03, 1.7302574488E-01, 3.5479041755E-04
-1.5488166189E+03, 1.7384777467E-01, 3.7554085204E-04
-1.5135612484E+03, 1.7467579223E-01, 3.9734144014E-04
-1.4791083882E+03, 1.7550988241E-01, 4.2024600269E-04
-1.4454397707E+03, 1.7635013005E-01, 4.4431202084E-04
-1.4125375446E+03, 1.7719662001E-01, 4.6960094747E-04
-1.3803842646E+03, 1.7804943712E-01, 4.9617854576E-04
-1.3489628826E+03, 1.7890866624E-01, 5.2411525722E-04
-1.3182567386E+03, 1.7977439222E-01, 5.5348660235E-04
-1.2882495517E+03, 1.8064669990E-01, 5.8437361671E-04
-1.2589254118E+03, 1.8152567412E-01, 6.1686332621E-04
-1.2302687708E+03, 1.8241139974E-01, 6.5104926529E-04
-1.2022644346E+03, 1.8330396160E-01, 6.8703204244E-04
-1.1748975549E+03, 1.8420344456E-01, 7.2491995781E-04
-1.1481536215E+03, 1.8510993345E-01, 7.6482967827E-04
-1.1220184543E+03, 1.8602351313E-01, 8.0688697597E-04
-1.0964781961E+03, 1.8694426843E-01, 8.5122753692E-04
-1.0715193052E+03, 1.8787228422E-01, 8.9799784718E-04
-1.0471285481E+03, 1.8880764533E-01, 9.4735616488E-04
-1.0232929923E+03, 1.8975043662E-01, 9.9947358731E-04
-1.0000000000E+03, 1.9070074293E-01, 1.0545352235E-03
-9.7723722096E+02, 1.9165864911E-01, 1.1127414842E-03
-9.5499258602E+02, 1.9262424000E-01, 1.1743095011E-03
-9.3325430080E+02, 1.9359760046E-01, 1.2394746921E-03
-9.1201083936E+02, 1.9457881532E-01, 1.3084924862E-03
-8.9125093813E+02, 1.9556796945E-01, 1.3816402288E-03
-8.7096358996E+02, 1.9656514767E-01, 1.4592192867E-03
-8.5113803820E+02, 1.9757043485E-01, 1.5415573675E-03
-8.3176377110E+02, 1.9858391583E-01, 1.6289975040E-03
-8.1283051616E+02, 1.9960567546E-01, 1.7218680115E-03
-7.9432823472E+02, 2.0063579858E-01, 1.8205099828E-03
-7.7624711663E+02, 2.0167437004E-01, 1.9252853053E-03
-7.5857757503E+02, 2.0272147469E-01, 2.0365778146E-03
-7.4131024130E+02, 2.0377719738E-01, 2.1547945006E-03
-7.2443596008E+02, 2.0484162294E-01, 2.2803667644E-03
-7.0794578438E+02, 2.0591483624E-01, 2.4137517277E-03
-6.9183097092E+02, 2.0699692212E-01, 2.5554335950E-03
-6.7608297539E+02, 2.0808796542E-01, 2.7059250689E-03
-6.6069344801E+02, 2.0918805099E-01, 2.8657688180E-03
-6.4565422903E+02, 2.1029726368E-01, 3.0355389977E-03
-6.3095734448E+02, 2.1141568834E-01, 3.2158428228E-03
-6.1659500186E+02, 2.1254340981E-01, 3.4073221909E-03
-6.0255958607E+02, 2.1368051295E-01, 3.6106553557E-03
-5.8884365536E+02, 2.1482708259E-01, 3.8265586477E-03
-5.7543993734E+02, 2.1598320359E-01, 4.0557882404E-03
-5.6234132519E+02, 2.1714896079E-01, 4.2991419592E-03
-5.4954087386E+02, 2.1832441125E-01, 4.5574611296E-03
-5.3703179637E+02, 2.1950940582E-01, 4.8316324599E-03
-5.2480746025E+02, 2.2070370262E-01, 5.1225899549E-03
-5.1286138399E+02, 2.2190705931E-01, 5.4313168548E-03
-5.0118723363E+02, 2.2311923355E-01, 5.7588475922E-03
-4.8977881937E+02, 2.2433998300E-01, 6.1062697611E-03
-4.7863009232E+02, 2.2556906533E-01, 6.4747260897E-03
-4.6773514129E+02, 2.2680623820E-01, 6.8654164078E-03
-4.5708818961E+02, 2.2805125928E-01, 7.2795995992E-03
-4.4668359215E+02, 2.2930388623E-01, 7.7185955275E-03
-4.3651583224E+02, 2.3056387672E-01, 8.1837869236E-03
-4.2657951880E+02, 2.3183098840E-01, 8.6766212216E-03
-4.1686938347E+02, 2.3310497894E-01, 9.1986123274E-03
-4.0738027780E+02, 2.3438560601E-01, 9.7513423056E-03
-3.9810717055E+02, 2.3567262726E-01, 1.0336462966E-02
-3.8904514499E+02, 2.3696580037E-01, 1.0955697333E-02
-3.8018939632E+02, 2.3826488300E-01, 1.1610840972E-02
-3.7153522910E+02, 2.3956963280E-01, 1.2303763162E-02
-3.6307805477E+02, 2.4087980745E-01, 1.3036407879E-02
-3.5481338923E+02, 2.4219516461E-01, 1.3810794574E-02
-3.4673685045E+02, 2.4351546194E-01, 1.4629018714E-02
-3.3884415614E+02, 2.4484045710E-01, 1.5493252065E-02
-3.3113112148E+02, 2.4616990777E-01, 1.6405742682E-02
-3.2359365693E+02, 2.4750357160E-01, 1.7368814574E-02
