*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb9.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:11
*  created by : J.G.Wesseling
*  module     : starb9
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-3.7153522910E+03, 1.5363383798E-01, 1.8887091357E-04
-3.6307805477E+03, 1.5476456667E-01, 1.9768121391E-04
-3.5481338923E+03, 1.5590163095E-01, 2.0690162169E-04
-3.4673685045E+03, 1.5704504924E-01, 2.1655106933E-04
-3.3884415614E+03, 1.5819483995E-01, 2.2664935037E-04
-3.3113112148E+03, 1.5935102151E-01, 2.3721715779E-04
-3.2359365693E+03, 1.6051361232E-01, 2.4827612394E-04
-3.1622776602E+03, 1.6168263081E-01, 2.5984886222E-04
-3.0902954325E+03, 1.6285809539E-01, 2.7195901054E-04
-3.0199517204E+03, 1.6404002448E-01, 2.8463127662E-04
-2.9512092267E+03, 1.6522843651E-01, 2.9789148527E-04
-2.8840315031E+03, 1.6642334987E-01, 3.1176662765E-04
-2.8183829313E+03, 1.6762478301E-01, 3.2628491264E-04
-2.7542287033E+03, 1.6883275432E-01, 3.4147582039E-04
-2.6915348039E+03, 1.7004728223E-01, 3.5737015818E-04
-2.6302679919E+03, 1.7126838515E-01, 3.7400011857E-04
-2.5703957828E+03, 1.7249608151E-01, 3.9139934008E-04
-2.5118864315E+03, 1.7373038972E-01, 4.0960297038E-04
-2.4547089157E+03, 1.7497132820E-01, 4.2864773220E-04
-2.3988329190E+03, 1.7621891536E-01, 4.4857199191E-04
-2.3442288153E+03, 1.7747316962E-01, 4.6941583107E-04
-2.2908676528E+03, 1.7873410941E-01, 4.9122112092E-04
-2.2387211386E+03, 1.8000175313E-01, 5.1403159998E-04
-2.1877616239E+03, 1.8127611921E-01, 5.3789295494E-04
-2.1379620895E+03, 1.8255722606E-01, 5.6285290479E-04
-2.0892961309E+03, 1.8384509210E-01, 5.8896128858E-04
-2.0417379447E+03, 1.8513973574E-01, 6.1627015666E-04
-1.9952623150E+03, 1.8644117541E-01, 6.4483386586E-04
-1.9498445998E+03, 1.8774942952E-01, 6.7470917838E-04
-1.9054607180E+03, 1.8906451649E-01, 7.0595536493E-04
-1.8620871367E+03, 1.9038645474E-01, 7.3863431200E-04
-1.8197008586E+03, 1.9171526269E-01, 7.7281063348E-04
-1.7782794100E+03, 1.9305095874E-01, 8.0855178692E-04
-1.7378008287E+03, 1.9439356132E-01, 8.4592819445E-04
-1.6982436525E+03, 1.9574308885E-01, 8.8501336867E-04
-1.6595869074E+03, 1.9709955974E-01, 9.2588404350E-04
-1.6218100974E+03, 1.9846299242E-01, 9.6862031049E-04
-1.5848931925E+03, 1.9983340529E-01, 1.0133057605E-03
-1.5488166189E+03, 2.0121081678E-01, 1.0600276309E-03
-1.5135612484E+03, 2.0259524530E-01, 1.1088769592E-03
-1.4791083882E+03, 2.0398670927E-01, 1.1599487423E-03
-1.4454397707E+03, 2.0538522711E-01, 1.2133421020E-03
-1.4125375446E+03, 2.0679081724E-01, 1.2691604577E-03
-1.3803842646E+03, 2.0820349807E-01, 1.3275117053E-03
