*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro18.csv
*  version    : 1.0
*  date       : 27-May-2015 09:24:01
*  created by : J.G.Wesseling
*  module     : staro18
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 1.1701705229E-02, 1.0000000000E-16
-7.9432823472E+06, 1.3078675048E-02, 3.7713501111E-16
-6.3095734448E+06, 1.4471226038E-02, 1.4156270163E-15
-5.0118723363E+06, 1.5894939371E-02, 5.2639421802E-15
-3.9810717055E+06, 1.7365396217E-02, 1.9299177239E-14
-3.1622776602E+06, 1.8898177748E-02, 6.9436374035E-14
-2.5118864315E+06, 2.0508865136E-02, 2.4401187778E-13
-1.9952623150E+06, 2.2213039550E-02, 8.3361540697E-13
-1.5848931925E+06, 2.4026282163E-02, 2.7555384136E-12
-1.2589254118E+06, 2.5964174145E-02, 8.7717918334E-12
-1.0000000000E+06, 2.8042296668E-02, 2.6764948532E-11
-7.9432823472E+05, 3.0276230903E-02, 7.7910482875E-11
-6.3095734448E+05, 3.2681558022E-02, 2.1534416518E-10
-5.0118723363E+05, 3.5273859195E-02, 5.6355402957E-10
-3.9810717055E+05, 3.8068715593E-02, 1.3994213908E-09
-3.1622776602E+05, 4.1081708388E-02, 3.3074038158E-09
-2.5118864315E+05, 4.4328418752E-02, 7.4622015226E-09
-1.9952623150E+05, 4.7824427854E-02, 1.6121410151E-08
-1.5848931925E+05, 5.1585316867E-02, 3.3451119223E-08
-1.2589254118E+05, 5.5626666961E-02, 6.6865965498E-08
-1.0000000000E+05, 5.9964059309E-02, 1.2915216653E-07
-7.9432823472E+04, 6.4613075080E-02, 2.4177737030E-07
-6.3095734448E+04, 6.9589295447E-02, 4.4000969916E-07
-5.0118723363E+04, 7.4908301580E-02, 7.8083049248E-07
-3.9810717055E+04, 8.0585674650E-02, 1.3552345446E-06
-3.1622776602E+04, 8.6636995830E-02, 2.3075489998E-06
-2.5118864315E+04, 9.3077846289E-02, 3.8721717678E-06
-1.9952623150E+04, 9.9923807200E-02, 6.4640792577E-06
-1.5848931925E+04, 1.0719045973E-01, 1.0829343212E-05
-1.5488166189E+04, 1.0794086290E-01, 1.1405988845E-05
-1.5135612484E+04, 1.0869564438E-01, 1.2013902861E-05
-1.4791083882E+04, 1.0945481974E-01, 1.2654797868E-05
-1.4454397707E+04, 1.1021840458E-01, 1.3330480566E-05
-1.4125375446E+04, 1.1098641447E-01, 1.4042856899E-05
-1.3803842646E+04, 1.1175886500E-01, 1.4793937485E-05
-1.3489628826E+04, 1.1253577174E-01, 1.5585843340E-05
-1.3182567386E+04, 1.1331715027E-01, 1.6420811914E-05
-1.2882495517E+04, 1.1410301619E-01, 1.7301203449E-05
-1.2589254118E+04, 1.1489338506E-01, 1.8229507682E-05
-1.2302687708E+04, 1.1568827247E-01, 1.9208350911E-05
-1.2022644346E+04, 1.1648769400E-01, 2.0240503438E-05
-1.1748975549E+04, 1.1729166524E-01, 2.1328887417E-05
-1.1481536215E+04, 1.1810020176E-01, 2.2476585121E-05
-1.1220184543E+04, 1.1891331914E-01, 2.3686847651E-05
-1.0964781961E+04, 1.1973103296E-01, 2.4963104116E-05
-1.0715193052E+04, 1.2055335882E-01, 2.6308971300E-05
-1.0471285481E+04, 1.2138031228E-01, 2.7728263853E-05
-1.0232929923E+04, 1.2221190893E-01, 2.9225005020E-05
-1.0000000000E+04, 1.2304816435E-01, 3.0803437943E-05
-9.7723722096E+03, 1.2388909412E-01, 3.2468037572E-05
-9.5499258602E+03, 1.2473471383E-01, 3.4223523199E-05
-9.3325430080E+03, 1.2558503905E-01, 3.6074871668E-05
-9.1201083936E+03, 1.2644008536E-01, 3.8027331284E-05
-8.9125093813E+03, 1.2729986835E-01, 4.0086436451E-05
-8.7096358996E+03, 1.2816440360E-01, 4.2258023101E-05
-8.5113803820E+03, 1.2903370668E-01, 4.4548244922E-05
-8.3176377110E+03, 1.2990779319E-01, 4.6963590451E-05
-8.1283051616E+03, 1.3078667869E-01, 4.9510901070E-05
-7.9432823472E+03, 1.3167037878E-01, 5.2197389941E-05
-7.7624711663E+03, 1.3255890903E-01, 5.5030661945E-05
-7.5857757503E+03, 1.3345228502E-01, 5.8018734659E-05
-7.4131024130E+03, 1.3435052234E-01, 6.1170060436E-05
-7.2443596008E+03, 1.3525363657E-01, 6.4493549641E-05
-7.0794578438E+03, 1.3616164328E-01, 6.7998595095E-05
-6.9183097092E+03, 1.3707455807E-01, 7.1695097798E-05
-6.7608297539E+03, 1.3799239650E-01, 7.5593493987E-05
-6.6069344801E+03, 1.3891517417E-01, 7.9704783600E-05
-6.4565422903E+03, 1.3984290900E-01, 8.4040560220E-05
-6.3095734448E+03, 1.4077569578E-01, 8.8613042559E-05
-6.1659500186E+03, 1.4171372137E-01, 9.3435107579E-05
-6.0255958607E+03, 1.4265717804E-01, 9.8520325316E-05
-5.8884365536E+03, 1.4360625807E-01, 1.0388299549E-04
-5.7543993734E+03, 1.4456115376E-01, 1.0953818602E-04
-5.6234132519E+03, 1.4552205738E-01, 1.1550177346E-04
-5.4954087386E+03, 1.4648916121E-01, 1.2179048557E-04
