*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb8.csv
*  version    : 1.0
*  date       : 27-May-2015 09:22:09
*  created by : J.G.Wesseling
*  module     : starb8
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 3.8333209562E-02, 2.1438591596E-07
-7.9432823472E+06, 3.8718171388E-02, 2.5366612491E-07
-6.3095734448E+06, 3.9116761044E-02, 3.0019239253E-07
-5.0118723363E+06, 3.9542606359E-02, 3.5536844188E-07
-3.9810717055E+06, 4.0009335164E-02, 4.2089230576E-07
-3.1622776602E+06, 4.0530575288E-02, 4.9882366819E-07
-2.5118864315E+06, 4.1119954560E-02, 5.9166794046E-07
-1.9952623150E+06, 4.1791100811E-02, 7.0248156005E-07
-1.5848931925E+06, 4.2557641871E-02, 8.3500429379E-07
-1.2589254118E+06, 4.3433205568E-02, 9.9382601791E-07
-1.0000000000E+06, 4.4431419733E-02, 1.1845976674E-06
-7.9432823472E+05, 4.5565912196E-02, 1.4142989722E-06
-6.3095734448E+05, 4.6850310786E-02, 1.6915794643E-06
-5.0118723363E+05, 4.8298243333E-02, 2.0271943758E-06
-3.9810717055E+05, 4.9923337667E-02, 2.4345638848E-06
-3.1622776602E+05, 5.1739221618E-02, 2.9304933230E-06
-2.5118864315E+05, 5.3759523015E-02, 3.5361042452E-06
-1.9952623150E+05, 5.5997869688E-02, 4.2780428448E-06
-1.5848931925E+05, 5.8467889467E-02, 5.1900546473E-06
-1.2589254118E+05, 6.1183210181E-02, 6.3150449560E-06
-1.0000000000E+05, 6.4157459661E-02, 7.7077862367E-06
-7.9432823472E+04, 6.7404265736E-02, 9.4384908709E-06
-6.3095734448E+04, 7.0937256236E-02, 1.1597546594E-05
-5.0118723363E+04, 7.4770058990E-02, 1.4301821179E-05
-3.9810717055E+04, 7.8916301829E-02, 1.7703094881E-05
-3.1622776602E+04, 8.3389612582E-02, 2.1999391598E-05
-2.5118864315E+04, 8.8203619079E-02, 2.7450278056E-05
-1.9952623150E+04, 9.3371949150E-02, 3.4397621540E-05
-1.5848931925E+04, 9.8908230624E-02, 4.3293894275E-05
-1.5488166189E+04, 9.9482620770E-02, 4.4312333476E-05
-1.5135612484E+04, 1.0006084034E-01, 4.5356813419E-05
-1.4791083882E+04, 1.0064290295E-01, 4.6428052572E-05
-1.4454397707E+04, 1.0122882224E-01, 4.7526790623E-05
-1.4125375446E+04, 1.0181861183E-01, 4.8653789147E-05
-1.3803842646E+04, 1.0241228536E-01, 4.9809832294E-05
-1.3489628826E+04, 1.0300985644E-01, 5.0995727501E-05
-1.3182567386E+04, 1.0361133871E-01, 5.2212422035E-05
-1.2882495517E+04, 1.0421674580E-01, 5.3461925565E-05
-1.2589254118E+04, 1.0482609133E-01, 5.4746922551E-05
-1.2302687708E+04, 1.0543938893E-01, 5.6070298316E-05
-1.2022644346E+04, 1.0605665223E-01, 5.7435148148E-05
-1.1748975549E+04, 1.0667789485E-01, 5.8844791900E-05
-1.1481536215E+04, 1.0730313043E-01, 6.0302790151E-05
-1.1220184543E+04, 1.0793237259E-01, 6.1812962103E-05
-1.0964781961E+04, 1.0856563496E-01, 6.3379405399E-05
-1.0715193052E+04, 1.0920293117E-01, 6.5006518061E-05
-1.0471285481E+04, 1.0984427485E-01, 6.6699022781E-05
-1.0232929923E+04, 1.1048967961E-01, 6.8461993825E-05
-1.0000000000E+04, 1.1113915910E-01, 7.0300886820E-05
-9.7723722096E+03, 1.1179272694E-01, 7.2221571761E-05
-9.5499258602E+03, 1.1245039675E-01, 7.4230369578E-05
-9.3325430080E+03, 1.1311218217E-01, 7.6334092671E-05
-9.1201083936E+03, 1.1377809682E-01, 7.8540089863E-05
-8.9125093813E+03, 1.1444815433E-01, 8.0856296271E-05
-8.7096358996E+03, 1.1512236833E-01, 8.3291288669E-05
-8.5113803820E+03, 1.1580075245E-01, 8.5854346985E-05
-8.3176377110E+03, 1.1648332030E-01, 8.8555522653E-05
-8.1283051616E+03, 1.1717008553E-01, 9.1405714649E-05
-7.9432823472E+03, 1.1786106176E-01, 9.4416740205E-05
-7.7624711663E+03, 1.1855626262E-01, 9.7598271260E-05
-7.5857757503E+03, 1.1925570173E-01, 1.0095329486E-04
-7.4131024130E+03, 1.1995939273E-01, 1.0448346463E-04
-7.2443596008E+03, 1.2066734923E-01, 1.0818991323E-04
-7.0794578438E+03, 1.2137958488E-01, 1.1207314645E-04
-6.9183097092E+03, 1.2209611329E-01, 1.1613293115E-04
-6.7608297539E+03, 1.2281694809E-01, 1.2036817773E-04
-6.6069344801E+03, 1.2354210292E-01, 1.2477681750E-04
-6.4565422903E+03, 1.2427159139E-01, 1.2935567577E-04
-6.3095734448E+03, 1.2500542715E-01, 1.3410034176E-04
-6.1659500186E+03, 1.2574362381E-01, 1.3900503660E-04
-6.0255958607E+03, 1.2648619500E-01, 1.4406248090E-04
-5.8884365536E+03, 1.2723315436E-01, 1.4926380283E-04
-5.7543993734E+03, 1.2798451550E-01, 1.5460298070E-04
-5.6234132519E+03, 1.2874029206E-01, 1.6008188422E-04
-5.4954087386E+03, 1.2950049766E-01, 1.6570342309E-04
-5.3703179637E+03, 1.3026514594E-01, 1.7147063041E-04
-5.2480746025E+03, 1.3103425052E-01, 1.7738667147E-04
-5.1286138399E+03, 1.3180782502E-01, 1.8345485269E-04
-5.0118723363E+03, 1.3258588309E-01, 1.8967863116E-04
-4.8977881937E+03, 1.3336843833E-01, 1.9606162452E-04
-4.7863009232E+03, 1.3415550439E-01, 2.0260762126E-04
-4.6773514129E+03, 1.3494709489E-01, 2.0932059156E-04
-4.5708818961E+03, 1.3574322345E-01, 2.1620469859E-04
-4.4668359215E+03, 1.3654390371E-01, 2.2326431027E-04
-4.3651583224E+03, 1.3734914929E-01, 2.3050401164E-04
-4.2657951880E+03, 1.3815897382E-01, 2.3792861783E-04
-4.1686938347E+03, 1.3897339094E-01, 2.4554318751E-04
-4.0738027780E+03, 1.3979241425E-01, 2.5335303712E-04
-3.9810717055E+03, 1.4061605741E-01, 2.6136375568E-04
-3.8904514499E+03, 1.4144433402E-01, 2.6958122038E-04
