*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro15.csv
*  version    : 1.0
*  date       : 27-May-2015 09:21:19
*  created by : J.G.Wesseling
*  module     : staro15
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 5.3123830468E-03, 1.0000000000E-10
-7.9432823472E+06, 5.6412390571E-03, 1.6482115119E-10
-6.3095734448E+06, 5.9891771609E-03, 2.7158200402E-10
-5.0118723363E+06, 6.3752794518E-03, 4.4723855851E-10
-3.9810717055E+06, 6.8186280233E-03, 7.3587287822E-10
-3.1622776602E+06, 7.3383049691E-03, 1.2093910875E-09
-2.5118864315E+06, 7.9533923827E-03, 1.9847519759E-09
-1.9952623150E+06, 8.6829723576E-03, 3.2515941730E-09
-1.5848931925E+06, 9.5461269874E-03, 5.3163326445E-09
-1.2589254118E+06, 1.0561938366E-02, 8.6721898490E-09
-1.0000000000E+06, 1.1749488586E-02, 1.4109815276E-08
-7.9432823472E+05, 1.3127859742E-02, 2.2891007277E-08
-6.3095734448E+05, 1.4716133927E-02, 3.7019845783E-08
-5.0118723363E+05, 1.6533393234E-02, 5.9663061676E-08
-3.9810717055E+05, 1.8598719758E-02, 9.5797196092E-08
-3.1622776602E+05, 2.0931195591E-02, 1.5319743481E-07
-2.5118864315E+05, 2.3549902828E-02, 2.4393646447E-07
-1.9952623150E+05, 2.6473923562E-02, 3.8663716269E-07
-1.5848931925E+05, 2.9722339886E-02, 6.0982778254E-07
-1.2589254118E+05, 3.3314233895E-02, 9.5689141962E-07
-1.0000000000E+05, 3.7268687680E-02, 1.4932931064E-06
-7.9432823472E+04, 4.1604783337E-02, 2.3170185365E-06
-6.3095734448E+04, 4.6341602959E-02, 3.5734779505E-06
-5.0118723363E+04, 5.1498228638E-02, 5.4765235315E-06
-3.9810717055E+04, 5.7093742470E-02, 8.3376980821E-06
-3.1622776602E+04, 6.3147226547E-02, 1.2606363600E-05
-2.5118864315E+04, 6.9677762963E-02, 1.8923917829E-05
-1.9952623150E+04, 7.6704433811E-02, 2.8195833710E-05
-1.5848931925E+04, 8.4246321185E-02, 4.1688769155E-05
-1.5488166189E+04, 8.5029581492E-02, 4.3334090249E-05
-1.5135612484E+04, 8.5818203867E-02, 4.5041468792E-05
-1.4791083882E+04, 8.6612207393E-02, 4.6813234057E-05
-1.4454397707E+04, 8.7411611151E-02, 4.8651807002E-05
-1.4125375446E+04, 8.8216434223E-02, 5.0559704203E-05
-1.3803842646E+04, 8.9026695693E-02, 5.2539541954E-05
-1.3489628826E+04, 8.9842414641E-02, 5.4594040569E-05
-1.3182567386E+04, 9.0663610150E-02, 5.6726028880E-05
-1.2882495517E+04, 9.1490301302E-02, 5.8938448951E-05
-1.2589254118E+04, 9.2322507179E-02, 6.1234361008E-05
-1.2302687708E+04, 9.3160246863E-02, 6.3616948608E-05
-1.2022644346E+04, 9.4003539436E-02, 6.6089524052E-05
-1.1748975549E+04, 9.4852403981E-02, 6.8655534054E-05
-1.1481536215E+04, 9.5706859579E-02, 7.1318565680E-05
-1.1220184543E+04, 9.6566925312E-02, 7.4082352578E-05
-1.0964781961E+04, 9.7432620263E-02, 7.6950781497E-05
-1.0715193052E+04, 9.8303963514E-02, 7.9927899131E-05
-1.0471285481E+04, 9.9180974147E-02, 8.3017919287E-05
-1.0232929923E+04, 1.0006367124E-01, 8.6225230404E-05
-1.0000000000E+04, 1.0095207389E-01, 8.9554403439E-05
-9.7723722096E+03, 1.0184620116E-01, 9.3010200136E-05
-9.5499258602E+03, 1.0274607214E-01, 9.6597581702E-05
-9.3325430080E+03, 1.0365170591E-01, 1.0032171791E-04
-9.1201083936E+03, 1.0456312156E-01, 1.0418799665E-04
-8.9125093813E+03, 1.0548033816E-01, 1.0820203396E-04
-8.7096358996E+03, 1.0640337480E-01, 1.1236968454E-04
-8.5113803820E+03, 1.0733225057E-01, 1.1669705280E-04
-8.3176377110E+03, 1.0826698453E-01, 1.2119050448E-04
-8.1283051616E+03, 1.0920759578E-01, 1.2585667880E-04
-7.9432823472E+03, 1.1015410340E-01, 1.3070250129E-04
