*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro8.csv
*  version    : 1.0
*  date       : 27-May-2015 09:20:33
*  created by : J.G.Wesseling
*  module     : staro8
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.0000000000E+07, 5.7102757215E-02, 1.0000000000E-10
-7.9432823472E+06, 5.7128873987E-02, 1.5873055857E-10
-6.3095734448E+06, 5.7163171086E-02, 2.5188419913E-10
-5.0118723363E+06, 5.7213828838E-02, 3.9948545946E-10
-3.9810717055E+06, 5.7289027571E-02, 6.3305367630E-10
-3.1622776602E+06, 5.7396947610E-02, 1.0020731758E-09
-2.5118864315E+06, 5.7545769282E-02, 1.5840085335E-09
-1.9952623150E+06, 5.7743672915E-02, 2.4997386855E-09
-1.5848931925E+06, 5.7998838835E-02, 3.9372279156E-09
-1.2589254118E+06, 5.8319447367E-02, 6.1876420997E-09
-1.0000000000E+06, 5.8713678841E-02, 9.7001474745E-09
-7.9432823472E+05, 5.9189713581E-02, 1.5164561107E-08
-6.3095734448E+05, 5.9755731914E-02, 2.3635214426E-08
-5.0118723363E+05, 6.0419914168E-02, 3.6715316508E-08
-3.9810717055E+05, 6.1190440669E-02, 5.6829373768E-08
-3.1622776602E+05, 6.2075491743E-02, 8.7622605741E-08
-2.5118864315E+05, 6.3083247717E-02, 1.3454172563E-07
-1.9952623150E+05, 6.4221888919E-02, 2.0567201095E-07
-1.5848931925E+05, 6.5499595674E-02, 3.1293245135E-07
-1.2589254118E+05, 6.6924548310E-02, 4.7376508640E-07
-1.0000000000E+05, 6.8504927152E-02, 7.1349737832E-07
-7.9432823472E+04, 7.0248912529E-02, 1.0686080090E-06
-6.3095734448E+04, 7.2164684765E-02, 1.5911862520E-06
-5.0118723363E+04, 7.4260424189E-02, 2.3549408125E-06
-3.9810717055E+04, 7.6544311126E-02, 3.4631810480E-06
-3.1622776602E+04, 7.9024525904E-02, 5.0592536418E-06
-2.5118864315E+04, 8.1709248850E-02, 7.3399584670E-06
-1.9952623150E+04, 8.4606660289E-02, 1.0572470460E-05
-1.5848931925E+04, 8.7724940548E-02, 1.5115235652E-05
-1.5488166189E+04, 8.8049231302E-02, 1.5658699733E-05
-1.5135612484E+04, 8.8375820727E-02, 1.6220442734E-05
-1.4791083882E+04, 8.8704717005E-02, 1.6801026832E-05
-1.4454397707E+04, 8.9035928315E-02, 1.7401029382E-05
-1.4125375446E+04, 8.9369462838E-02, 1.8021043234E-05
-1.3803842646E+04, 8.9705328753E-02, 1.8661677578E-05
-1.3489628826E+04, 9.0043534243E-02, 1.9323560814E-05
-1.3182567386E+04, 9.0384087486E-02, 2.0007339430E-05
-1.2882495517E+04, 9.0726996663E-02, 2.0713677455E-05
-1.2589254118E+04, 9.1072269955E-02, 2.1443256860E-05
-1.2302687708E+04, 9.1419915541E-02, 2.2196777963E-05
-1.2022644346E+04, 9.1769941602E-02, 2.2974959847E-05
-1.1748975549E+04, 9.2122356319E-02, 2.3778540782E-05
-1.1481536215E+04, 9.2477167872E-02, 2.4608278649E-05
-1.1220184543E+04, 9.2834384440E-02, 2.5464951381E-05
